Experiments,BT_OD<--AC_OD,BT_OD<--BA_OD,BT_OD<--BC_OD,BT_OD<--BL_OD,BT_OD<--BT_OD,BT_OD<--BV_OD,BT_OD<--CC_OD,BT_OD<--DF_OD,BT_OD<--delarc_OD,BT_OD<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
DF_pH5_2,-0.015488073580857851,-0.023014546285342913,0.008899197195980537,-0.019978137782005512,-0.043129702280477994,0.005159746554032292,0.0021579681879476363,-0.004495418550365645,0.013445988686593332,-0.03831923680177526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
DF_pH6_0,-0.03682074197527507,-0.016943437395941306,0.008780542123333918,-0.01794755152872075,-0.0677964376133826,0.004192644764831209,0.0018300053667601028,-0.010968444454281226,0.018073091285465203,0.002838115410717286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
DF_pH6_1,-0.029133762973968105,-0.023172724186037875,0.008269370209587661,-0.027402208199238644,-0.06960366986975397,0.00746703459314354,0.005366767205540901,-0.012080902547939964,0.01658490760818772,0.008942975880294716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
DF_pH6_2,-0.029102311808332473,-0.03139416972762379,0.0067302306000467235,-0.021865874234505967,-0.06544379398348213,0.009300152227970895,0.00349822937571646,-0.013708723617069749,0.01317385170325313,0.014050197183842898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
DF_pH7_0,-0.027089369037674497,-0.019732284356597005,0.009468130234871872,-0.02209601407526466,-0.08986561802539815,0.000549194866831859,-0.00025901874932258046,-0.012427759226006654,0.012045749707714368,0.03464477638552047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
DF_pH7_1,-0.034471421911097734,-0.012381129587555061,0.0077827317140105635,-0.02546081132619926,-0.10332799272044844,0.0034819891872694313,0.0025746489417455744,-0.013616425080386838,0.016369787348515318,0.044286411322815265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
DF_pH7_2,-0.034745262491152326,-0.023318200555589533,0.00844399244119616,-0.034763950472697626,-0.09008134614068854,0.0025887590962583593,0.002523326834906702,-0.010661123474331008,0.022852669583390585,0.04239892191496556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
DF_pH8_0,-0.03823418770471344,-0.017874336792358562,0.007499690005029348,-0.02958713858793287,-0.07604825656334664,0.004293255621931799,-0.0012989676691105845,-0.015781842451947536,0.012527078473333108,0.03974249338893139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
DF_pH8_1,-0.038426262770131545,-0.01729813489779506,0.010734018651849553,-0.036719383121184675,-0.09163717171440468,0.001669758341234662,0.002824459296205769,-0.014575635808641494,0.01659043782512131,0.052075701917562146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
DF_pH8_2,-0.051029865444516355,-0.01838708689497055,0.00914597885804656,-0.03672225363714539,-0.06863073903763586,0.0047524506647301755,0.0049743739292835406,-0.012988587847465404,0.01872679794328692,0.035396719186202324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
DF_pH9_0,-0.046542803802244036,-0.021866769361026262,0.007602421505700635,-0.0333688328133734,-0.06967231284928224,0.005602264040676147,-0.0007963221508037796,-0.01124101647216341,0.02003994842302864,0.03548121086564725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
DF_pH9_1,-0.035882642731758875,-0.015855374055428674,0.007736976611549441,-0.03134221775720464,-0.07896444943854991,0.005251705768599134,0.0007384545868262631,-0.01199318111145302,0.012662335386216318,0.03288617857812864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
DF_pH9_2,-0.04505345759751355,-0.017876112389823666,0.005879386223690667,-0.02988505597914691,-0.07085779976788097,0.0038883611458637134,0.002237942034743078,-0.012156201320821828,0.012119492291189408,0.03694123307951604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_4_1,0.0564237100003368,0.041340392939948845,-0.019315085259428173,0.026985385849788466,0.15522268975963413,-0.005097007545764031,-0.0016409284064708189,-0.06242200346947041,0.02418930202965502,-0.3442276368925915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
comm11_4_2,0.05141164530655772,0.04950101938220146,-0.006306641277978602,0.04795119647867975,0.11345013589922182,0.005812588100240608,0.0012704809987917514,-0.07874812037603039,0.03073008083272724,-0.34283837926412064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
comm11_4_3,0.08640160601403889,0.044667477217786335,-0.017091621688729068,0.015451651501631289,0.20115569411493509,-0.008728962491225938,-0.012309767940162643,-0.13952622652377772,0.02338434856324254,-0.3206567457514693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
comm11_4_4,0.03554159054654125,0.038526719454675916,-0.01829034340790594,0.031820771360122,0.1929998027739803,-0.005627174207981191,-0.010222969560721969,-0.11740521079556934,0.02336658001209244,-0.29669023550621687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053181834532889495
comm11_5_1,0.07795661146550074,0.048292343781896584,-0.044242963334545506,0.057609165445496525,0.1870130394992378,-0.0006006836575334435,-0.0246256656108586,-0.11554622170798806,0.02585618313199476,-0.3104418081871193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
comm11_5_2,0.05028570394882043,0.044138159980471006,-0.03700315918550704,0.07769038982264213,0.16778211000598156,-0.011641126207845366,-0.00523973272607216,-0.1244575117315854,0.024798534148089267,-0.3035293691714659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
comm11_5_3,0.07065223776917581,0.033618449759669614,-0.029734604009832043,0.04779994424473007,0.17719864903220345,-0.0006139798423923223,-0.03372753603869806,-0.10863203285990845,0.02349276063417125,-0.2878988757723457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
comm11_5_4,0.055356047837995005,0.04786011363116459,-0.030042284994143173,0.047675305522937826,0.19821464262720526,-0.01074232816291244,-0.01743647100910059,-0.088946617907723,0.03139138916406133,-0.34812415818258635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02826352230444504
comm11_6_1,0.15866726438798331,0.0919162995514014,-0.08535916240683394,0.1253430194148551,0.2619128238747868,-0.009916365051277626,-0.013558432258179653,-0.21949591909697191,0.043154239785533545,-0.12097392311987838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
comm11_6_2,0.18734970682988997,0.12079977145782951,-0.05086975957024034,0.07061799203025419,0.30529624875695643,-0.011246125304302121,-0.02445041810101627,-0.2349738432576313,0.04512886116200165,0.004277505739389556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
comm11_6_3,0.1520424319194306,0.15314140604181298,-0.051756755874451756,0.11703859213577665,0.31516972898789064,-0.022525860654473633,-0.026775905328559814,-0.24878040179124342,0.04553518394048771,-0.0454200138475584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
comm11_6_4,0.14091572920204667,0.13835168872919415,-0.048789932398408994,0.0988485918044234,0.32746315956378924,-0.023644753167324725,-0.022356807724572717,-0.23853053066191138,0.042879340791183954,-0.02890729424543679,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19174196501252805
comm11_7_1,0.22447381722862297,0.11613369156970924,-0.013472325274032422,0.1615845811103835,0.4966213559691349,-0.030957016960879713,-0.028700814987735246,-0.422338243020982,0.05840213527437297,0.18451385593244238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
comm11_7_2,0.16603528373247098,0.1619522761255908,-0.01976917361678637,0.1517752674302977,0.4807463454866136,-0.020895886366539006,-0.06524565061149393,-0.3753660739798342,0.059715593856070975,0.21737533169110188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
comm11_7_3,0.2458170121181351,0.16685281741311367,-0.03388280474560578,0.13909718709167737,0.45222936660820695,-0.023397225638163165,-0.04039412809394138,-0.4436819802038369,0.06823761068567955,0.22339207703105943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_7_4,0.20044726759357295,0.1079067799815422,-0.0427187605811607,0.17204879918176194,0.45996717489587696,-0.016488967306871466,-0.019264900542228746,-0.37873990664319346,0.047400648602001015,0.2237117970850239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_8_1,0.32031133803802175,0.07845348424217465,-0.020404369611617023,0.19752173481873517,0.4520737256421505,-0.02505257167853415,-0.007465592802947636,-0.35471004167429937,0.058880866359838316,0.29279049787933575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
comm11_8_2,0.3130820157192647,0.13431464161541634,-0.007653732475743657,0.20736294320946483,0.5040173081411858,-0.025495790092922428,-0.008267668157046569,-0.520547608905067,0.07620435660036842,0.3644663667731473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
comm11_8_3,0.3503889240701075,0.0848790175202505,-0.03512366589988865,0.20181874876760916,0.4842759254864296,-0.014133420218511118,-0.001317639349068965,-0.44327946892008185,0.08421903783030318,0.3298115884271734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
comm11_8_4,0.27621172541327277,0.1111998930828565,-0.00738861703374626,0.20553621385509716,0.4903600734279937,-0.0032762204845557387,-0.01466800703221688,-0.39413449568026093,0.06996833735327845,0.2998092836526262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6395779816459941
comm11_9_1,0.30046415567236096,0.10605614992891155,-0.03494557732918664,0.20736159196447404,0.4986741731631691,0.001723959946640486,0.024163308002702583,-0.4085084549546162,0.08474041867353348,0.4120183918983474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
comm11_9_2,0.34476083161795257,0.1161571514268365,-0.015077773255255554,0.17990367062389848,0.5265906830190722,0.0140481673276214,0.004472233043457147,-0.42765509955018105,0.08262952533712525,0.38702139423066834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
comm11_9_3,0.28849531051075167,0.08514432846669753,-0.02373915181738203,0.22442599948272918,0.5071629434998107,0.009812252902952222,0.00257895802856299,-0.3576916246626363,0.08549364172792791,0.395184882693195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_9_4,0.3420977170382748,0.06226528067182263,-0.017464690342666983,0.21298597133799407,0.4632484490250278,0.018701120300177988,0.017942664956107097,-0.3346155417536426,0.0952206275689051,0.3518433363656717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7409024335149471
