Experiments,BT_OD<--AC_OD,BT_OD<--BA_OD,BT_OD<--BC_OD,BT_OD<--BL_OD,BT_OD<--BT_OD,BT_OD<--BV_OD,BT_OD<--CC_OD,BT_OD<--DF_OD,BT_OD<--parc-_OD,BT_OD<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
DF_pH5_1,-0.030027028403001962,-0.015617465733793443,0.009448147703610035,-0.02158329732513622,-0.05518408827281192,0.0021622807921274855,0.005545042323393993,-0.005524247647870493,0.010209969079688838,-0.03470638489897322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
DF_pH5_2,-0.02742758484537025,-0.017077760598419804,0.010990800650628366,-0.021624471255699572,-0.05147875547085119,0.0017436244840855178,0.005380800186818387,-0.005693614731907194,0.008796251295944272,-0.03888636150275883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
DF_pH6_0,-0.034000241734978294,-0.01989283314622615,0.010196517061077706,-0.024749085965323384,-0.074244041873709,0.0055774740812004255,0.0015012694024683375,-0.010671353039291244,0.011041789584914627,-3.656631234385326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
DF_pH6_1,-0.03145485174356272,-0.014450084438304535,0.007125788806816158,-0.026414298212722585,-0.08423187692892613,0.007168439047046654,0.006791232103765337,-0.013448944547335086,0.00598870045626941,0.007648823824508686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
DF_pH6_2,-0.03319980540393811,-0.016881552444689946,0.007486543841660022,-0.025459902976923018,-0.07923290224421929,0.005860711143392587,0.0046374872828955265,-0.013708723617069738,0.006819632451009491,0.008401440335437655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
DF_pH7_0,-0.04096112532419678,-0.016657797242717255,0.006491749613829278,-0.027481297299508815,-0.09297962612674936,0.007559197633729681,-0.007090048189072505,-0.01360741078489176,0.006846937213255015,0.04260234935452108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
DF_pH7_1,-0.041673435302572726,-0.017630115588114635,0.004346110348225285,-0.026080067023310977,-0.08646427670473474,0.0004422048372014078,-0.001961829305383495,-0.013616425080386838,0.009636828790054374,0.03772393429348164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
DF_pH7_2,-0.048870032106364224,-0.013410523554472175,0.005598002692036656,-0.028083937646740154,-0.0969938098080456,0.0014823610588665251,0.004984697957887601,-0.011842669424317455,0.007055253767327446,0.04480358453285272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
DF_pH8_0,-0.055617403527721765,-0.02851741665346629,0.009454958243700476,-0.02624535433259671,-0.08043152752737312,0.0020697577749176524,0.0004466018264951303,-0.014058582976298485,0.00882271340197843,0.04879918213791984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
DF_pH8_1,-0.04745650388361158,-0.014875909142884546,0.006665080177557209,-0.03587565436068436,-0.0873472759354374,-0.0001442886816094749,-0.004685701321122113,-0.012507697168899623,0.007809921037203269,0.053140957647043734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
DF_pH8_2,-0.04673667489631992,-0.022219595713338446,0.007823392360511683,-0.03351847278845051,-0.07740570175947377,0.0030499849543380365,-0.0022853284906190993,-0.015038479496522442,0.0091773946494188,0.04187640954801084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
DF_pH9_0,-0.05994984456702418,-0.01894218712457982,0.005719501614854065,-0.03166568379322795,-0.08168063503183907,0.0018499514126502311,0.00029242786315634533,-0.010232925659207545,0.008864306606676267,0.05046801670596166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
DF_pH9_1,-0.051494664667255205,-0.010062834057025613,0.0032801594022337506,-0.02888407537005031,-0.10070289824117463,-0.0008112547902957249,0.0004478680484158851,-0.011061868142822517,0.015837567280573048,0.048174928640946746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
DF_pH9_2,-0.05576902624665071,-0.01999399971682578,0.005093551371651498,-0.03615301191543593,-0.07479720447718612,0.0054282271153415045,-0.00287509894524903,-0.012156201320821824,0.008649040263389116,0.04729665223934242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_4_1,0.08014207623109385,0.0193864185154519,-0.026840284967228113,0.05558495703537989,0.160426596394821,-0.004774538605149996,-0.009823020913881125,-0.1012533849698451,0.013469652691248639,-0.3353745117585133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
comm11_4_2,0.0824123567942044,0.02826706356186744,-0.021322770745938892,0.03490625906027043,0.11417101988629641,-0.003996806486266788,-0.007062003939493522,-0.06705456376460422,0.011803780279081797,-0.320405187625033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
comm11_4_3,0.06497138803824783,0.04729969593858265,-0.01049084401406024,0.04142563839281058,0.14186454731242162,-0.0009244241122075404,-0.014615758626276391,-0.09374244656150596,0.015980623962114686,-0.33953582648147373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
comm11_4_4,0.06361777321131819,0.02290568056394872,-0.011091387072456597,0.04794655438978225,0.12709484755709446,0.004166235420245521,-0.005487629246452587,-0.07254055437409199,0.010566401116590464,-0.3336732504427758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053181834532889495
comm11_5_1,0.05306707263195321,0.05777350889012704,-0.03289053871073638,0.0769209011170365,0.19631741847458253,0.005695828157274619,-0.026815820564718353,-0.11901219615267347,0.012234622347978471,-0.34253565456070323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
comm11_5_2,0.04916911819423348,0.052209007712890936,-0.027267415895045773,0.018608006124546675,0.1978718286797242,0.00710818570917068,-0.010571729413679107,-0.08675332274996553,0.012659950313036855,-0.35072448913068716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
comm11_5_3,0.09302597706894511,0.040309889820687804,-0.040924280312762636,0.05813567452152949,0.1642689296919043,-0.00873963075932925,-0.009620860034761872,-0.10718367599274803,0.0109428705137385,-0.3285747409526906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
comm11_5_4,0.1152184308336481,0.04624042770886064,-0.011692942608876716,0.0509519343590364,0.1673832504362191,-0.00070348500679045,-0.013807503694627911,-0.1299808238570214,0.016848917507930942,-0.37576742636606736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02826352230444504
comm11_6_1,0.10704451390137167,0.12060780368056957,-0.0485443171794,0.07880467260175425,0.24742447152430114,-0.03562910352286923,-0.02884367887092673,-0.15232287249629098,0.01902498733454749,-0.09639149124389919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
comm11_6_2,0.15766401630117685,0.12508559089154003,-0.04992618280381938,0.1195142583279749,0.29735990217158004,-0.025067785178189684,-0.0030783456007180614,-0.2375438762814536,0.031948422043098376,-0.02454091948031894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
comm11_6_3,0.14926350686233492,0.12608780455775562,-0.05592947757397982,0.11064703748318486,0.307784059456266,-0.01252537245396524,-0.01670042797234718,-0.21780514012232585,0.026249734397532174,-0.049918178457604816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
comm11_6_4,0.1621792247887377,0.1323229813713418,-0.05412691902915906,0.12903758319297237,0.3245307929842205,-0.017414465614635,-0.019645811636405795,-0.24406517229731325,0.02235547857703237,-0.06945935995803904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19174196501252805
comm11_7_1,0.17154243435204516,0.1476058572000297,-0.047734276957243006,0.13067512067115822,0.5396030866567291,0.021386599156641123,-0.03482495094588754,-0.4571538873010759,0.027334099693790703,0.22731209531527666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
comm11_7_2,0.20629804018945636,0.10140869303201526,-0.02768323801336406,0.17630343128542378,0.4191701233253368,-0.008400430711917551,-0.04721307156567018,-0.3389113737134587,0.024928197664735106,0.2299080832436195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
comm11_7_3,0.23840120730698916,0.1681824936324973,-0.04185739621135367,0.15420352898295162,0.40388323158653366,0.002207120905994723,0.0041142564388396965,-0.48338872877131833,0.035023472364182046,0.25298588667874755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_7_4,0.22080119266863096,0.1353365851616811,-0.05537628525847816,0.15977281987464617,0.44278891608199994,0.01921113590547896,-0.014194764935856924,-0.4045176348033483,0.01767871644023967,0.21225439177907032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_8_1,0.2933195852413368,0.10911017967711971,-0.04890502717852107,0.19586323898933508,0.5153795628867153,0.0006333344192851476,0.004001442800761883,-0.43055824492835315,0.0394208956088709,0.2936192443440465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
comm11_8_2,0.31865197164735387,0.0976940225325929,-0.04388605268003987,0.2077542767394334,0.45342955705871724,-0.024935131852676994,-0.004569639841742473,-0.3290848653749361,0.03126432850106577,0.31064950634603916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
comm11_8_3,0.2970771756351156,0.06718348986023796,-0.05070717455819249,0.21747211344742576,0.4806865452541766,-0.021262756906166344,-0.011750208201777678,-0.2924719874330027,0.03443605622519617,0.3003609350390491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
comm11_8_4,0.2502293930510463,0.07462497269997939,-0.023212920934488256,0.2124696491253765,0.48277248952031615,-0.014172890771828251,0.0048026874546042465,-0.34808473222200637,0.0337379865012253,0.3399366926806776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6395779816459941
comm11_9_1,0.40088821681479553,0.09355147326304378,-0.027672066450240503,0.23803932732983454,0.49831360042884776,-0.011946958794015588,0.019511566665833417,-0.4205149949829945,0.048046366204305184,0.3330167271346663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
comm11_9_2,0.34802863946265494,0.03619372508286133,-0.017931119373635108,0.19720010873213736,0.5535211169215567,-0.004732244963676704,0.032733182594301566,-0.34006046138238166,0.047461856582566464,0.3399211208125495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
comm11_9_3,0.2795068836511801,0.10118158604301838,-0.004843943431851979,0.21745654418841812,0.4971431391459444,0.020025982180124382,0.0023547725557632737,-0.36307324490388443,0.05157405372121898,0.39502690833041676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_9_4,0.27406093054774994,0.11824061374078784,-0.03780510743290348,0.21780001438283553,0.5321211267791122,0.01130655784281376,0.0022625201031484785,-0.3871221554961623,0.03736827998847255,0.42347729515223564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7409024335149471
