Experiments,BL_OD<--AC_OD,BL_OD<--BA_OD,BL_OD<--BC_OD,BL_OD<--BL_OD,BL_OD<--BT_OD,BL_OD<--BV_OD,BL_OD<--CC_OD,BL_OD<--DF_OD,BL_OD<--parc-_OD,BL_OD<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
CC_pH4_0,-0.04624100826032785,0.05836122266705271,-0.012057676120134798,-0.08529649121443862,0.020809807330369953,-0.02093885483706127,0.008208358410907828,-0.007987098865534949,0.031001440478569786,-0.08018008787670859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0032572508755295392
CC_pH4_1,-0.04284558690274539,0.03906198763207573,-0.002712088043437056,-0.09416975363643601,0.02091772179969627,-0.00983828338470472,0.010087346952894458,-0.005041646475539261,0.018544199990675504,-0.06832428621978538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.004437627208196163
CC_pH4_2,-0.062177803930624026,0.05331154531961227,-0.007194987373912465,-0.10225893791360052,0.02238525007972899,-0.016329418104141954,0.01073140610171401,-0.0024204416730967556,0.027397368891245652,-0.05776436968423103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011803763326671925
CC_pH5_0,-0.044535714139675976,0.02878958614300126,0.0010364345606902377,-0.09455660004371211,0.017383024779188894,-0.025531255671673494,0.00721990201784217,-0.0015101313416886583,0.013642477832086712,-0.03625811242336489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08114687964645667
CC_pH5_1,-0.07511014503872264,0.04641586498883755,-0.0029512767437035623,-0.10518493265156512,0.023596180981915935,-0.02585658902018938,0.011624874012625734,-0.003513862849820568,0.028723700146960175,-0.032064202113643935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11230826956373989
CC_pH5_2,-0.05593797863987477,0.05388743309749534,-0.0024705257266759897,-0.12322175943940553,0.026552290718030672,-0.019339297668927388,0.011182027912658191,-0.008153729059773945,0.02760204187715831,-0.04442089135151194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09911694942295314
CC_pH6_0,-0.08619143168037026,0.079949403528691,-0.010607874968858514,-0.22005671191353185,0.03631515486894742,-0.03565532688577861,0.014923587460880685,-0.014861475433344424,0.028851114643494723,0.07301317209256408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2884225051673924
CC_pH6_1,-0.10065135452774877,0.08854995421862796,-0.008724660190308226,-0.24332487012624093,0.038388578998653784,-0.031049541909976493,0.015017634461755334,-0.008542746072230132,0.04059129369566622,0.07542532316449545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29127362738877827
CC_pH6_2,-0.1270964949918182,0.08371561739350791,-0.01100479378972365,-0.2024871526286006,0.04212713031746124,-0.04139118763577678,0.01650412356076033,-0.005881932935798945,0.03191594258760628,0.07927835983507657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2957269459022493
CC_pH7_0,-0.09398801663202111,0.08300112019859902,-0.01385740123041298,-0.21471769299196164,0.03788937208809607,-0.03909133371978027,0.022979672078205192,-0.00013662139682666402,0.02566491106363095,0.057935601905312224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5922068579302491
CC_pH7_1,-0.10732973888516427,0.0906476167427457,-0.010283180821039106,-0.2164365693772941,0.045190195232305844,-0.043906826338447294,0.02006787874128507,0.006771979496368895,0.02826667231710061,0.05269158460483278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5480973412378645
CC_pH7_2,-0.11070928057007814,0.07596521784753904,-0.013528387707698602,-0.21569306485354894,0.04806144674511059,-0.044226854676785665,0.02339607343077659,0.00823919475645475,0.035303271865553175,0.05887199487537146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5469120935714209
CC_pH8_0,-0.08204553239047527,0.07811606543786499,-0.00859957151843802,-0.19267394145950673,0.03563999799363639,-0.03878134196138252,0.01580403791821521,0.006312824271052424,0.04378937004134059,0.008117703380387113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8455353071301549
CC_pH8_1,-0.10267013396865322,0.08294405460398158,-0.007963224242076924,-0.15616680615379108,0.0431575176767681,-0.0313990691360896,0.015806641125160715,-0.006798052438737261,0.025104647712053164,0.003664036394785279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8378107178569503
CC_pH8_2,-0.09595644051694999,0.0860442624775612,-0.011497647034247289,-0.16330803709631056,0.03129561487301861,-0.038492424190854246,0.01565251018042149,0.0032360758648618394,0.02264254836932472,0.01606314878586842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8442380625189879
CC_pH9_0,-0.08475174651764658,0.09445417835174695,-0.011487630163926793,-0.1590333309522628,0.03966534017706695,-0.02676164840226588,0.01420289986807367,0.002459424832916779,0.03317626148624265,-0.03624413708386862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.003926186226973
CC_pH9_1,-0.11526868377933683,0.09060454833685705,-0.011217508269068983,-0.14908694910695372,0.0445783863119457,-0.04093155159412518,0.014067471429057734,0.009708820467247912,0.0387914746546227,-0.01556639673107344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9964236708955914
CC_pH9_2,-0.08009408987653643,0.06569882658350727,-0.00987180122943676,-0.14252267603479007,0.05010992824950295,-0.029991466189208237,0.014308315865371539,0.001924970801919699,0.029341873078728497,-0.03322426953636435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9996501428774356
DF_pH4_0,-0.06039685076264585,0.04702268225910223,-0.009776415268121204,-0.07022115951484957,0.021943307186112457,-0.021195290280182078,-0.02051609152766026,-0.004001356980398945,0.022296247709056603,-0.0394754445447546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
DF_pH4_1,-0.03623624572894821,0.0335901857248467,-0.009872266102339265,-0.08315341716672738,0.01931381014378175,-0.018211856620062306,-0.01905141498205131,-0.004832028293091318,0.02327681591491337,-0.03914395983978782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
DF_pH4_2,-0.046817948811728016,0.05058886882484607,-0.007050659308695923,-0.09919253010221797,0.02300382373773533,-0.027783114478882886,-0.02220240391628898,-0.004283524016323296,0.03438512706886167,-0.034968016192964885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
DF_pH5_0,-0.0589900510199368,0.05424953744220347,-0.011116611142845257,-0.0944416770339012,0.026018315149552145,-0.028909512934801363,-0.01775830069475848,-0.003930205686584762,0.025042362700661885,-0.02448423350553798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
DF_pH5_1,-0.06568323502802977,0.04565099872567731,-0.011882326962912212,-0.06162889120614399,0.021638711585217844,-0.02045368867845315,-0.014753836628211581,-0.0044359064264142,0.019020611102814257,-0.04179281022602126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
DF_pH5_2,-0.037924766981083415,0.03984599384276764,-0.00779491968817361,-0.09714424772754955,0.013583649579111647,-0.0211606651439291,-0.014404635971169108,-0.004388548390049001,0.01777602277939086,-0.022708257275997946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
DF_pH6_0,-0.06709495555771433,0.047426957897032086,-0.011241163639351725,-0.10285361882623124,0.025368959824352166,-0.033071295811754206,-0.028751899102783716,-0.010730052413823812,0.021895697596280468,0.024730999330058696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
DF_pH6_1,-0.08588442460026428,0.06503082544745312,-0.016321449488320428,-0.13126602784770985,0.03362789919154475,-0.03913239833453428,-0.03957105615459705,-0.01566005009509947,0.03369048968686358,0.061165803907358145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
DF_pH6_2,-0.06891661673703271,0.06908598055658134,-0.010048234475290647,-0.12671012212279376,0.027046334361252578,-0.03097787904512623,-0.028336663485464188,-0.008816243265957938,0.014827646340203027,0.028525409586322686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
DF_pH7_0,-0.10149553081020712,0.0638974326990707,-0.01904709799984551,-0.11420597518267836,0.027710957851098932,-0.04126096039484053,-0.0386338964290917,-0.007278592324127324,0.02526269694871229,0.07073059157225424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
DF_pH7_1,-0.10553575585069863,0.09363881907709266,-0.015245456063876981,-0.139938837406428,0.03254617448086324,-0.04505746051588137,-0.031245566127092936,-0.007108501276892168,0.03713506795789885,0.046491136530657166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
DF_pH7_2,-0.08894029678128983,0.08917080475138904,-0.012993465247361558,-0.14021262893331765,0.024414978588566828,-0.027704724311099754,-0.02894637838329957,-0.008926312450481495,0.02975574876789165,0.030061902958170867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
DF_pH8_0,-0.08216603891438115,0.06160239268094301,-0.007094557297456523,-0.10418417048276118,0.028763372615060727,-0.036551268261087975,-0.029734350103965922,-0.0016464664301146644,0.0294793188928262,0.0072113790136316535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
DF_pH8_1,-0.0926248675872288,0.08182487331533238,-0.019180021151576358,-0.120083282371659,0.029731037887623126,-0.03230175388126594,-0.027752529218307013,-0.0007907047722002725,0.026771310942004554,0.020085548549971508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
DF_pH8_2,-0.09991086017583375,0.08809764215317757,-0.012407584531313699,-0.110855384822125,0.033921938455947064,-0.04098878577999447,-0.031820954188866456,-0.002382012144055055,0.023140089521589486,0.018885523224168498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
DF_pH9_0,-0.06071663751469359,0.07066747080858635,-0.007124040631334419,-0.11871831818038356,0.02098539491062579,-0.03170630657438027,-0.0258321144759817,-0.004137180031317733,0.014437140939838215,0.007824201992024545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
DF_pH9_1,-0.08276566498831886,0.07244018313717906,-0.011150751966254214,-0.1200380263777207,0.027950356051163826,-0.030816740891693728,-0.025482499770739155,-0.003452797034836337,0.028534066381499825,0.010461504221286463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
DF_pH9_2,-0.06426874137078613,0.0643738622882444,-0.010640287775060403,-0.1372496260986056,0.027109204554201467,-0.020816604144790248,-0.018869663589917447,-0.003491326928462671,0.01957840794697404,0.00995438683089679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_4_1,0.09272252525729331,-0.04636585647118806,0.016042210387632896,0.20857822146428676,-0.03871993283619699,0.052410359895666676,0.049877067003399125,0.0002962665717400895,0.056619653740654814,-0.3834560682385675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
comm11_4_2,0.10759313389173021,-0.06641254215460757,0.00839963700905766,0.2095758854168588,-0.04484090306634164,0.039114786469499056,0.038830526638371145,-0.014926578752372575,0.052936360837648744,-0.3216081818257985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
comm11_4_3,0.13739882949051324,-0.10531302420827358,0.012024381744229918,0.2067254847518938,-0.060688666221078304,0.056451806972694155,0.051781612162113834,-0.020912339302670703,0.056186582695530826,-0.3245569526825263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
comm11_4_4,0.15910150998595946,-0.08035247399512194,0.005352168297395105,0.18146682823198318,-0.040220014235085776,0.042371204634318545,0.039205901394800645,-0.009756259429875921,0.0585963864332956,-0.34558824453462406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053181834532889495
comm11_5_1,0.13869142542269244,-0.03473820192658384,0.0019338739080273534,0.2683389053339867,-0.08496887340534318,0.03222431830454456,0.03034455899716072,-0.0033759140142280127,0.05924409399942861,-0.37566228405248536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
comm11_5_2,0.1218595492580662,-0.11262839067484368,-0.005870027734857539,0.24263682129468925,-0.07280093240065744,0.04027071688000275,0.06713055694556753,0.0014626376193178758,0.05820371774916093,-0.32269249435878644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
comm11_5_3,0.09184159398686305,-0.040314925007279165,0.014248404393944411,0.20671469012477797,-0.058692139523994664,0.043690937758301907,0.02578449668322244,-0.001838302947985737,0.05503061005278773,-0.3116011191224275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
comm11_5_4,0.12066888930559477,-0.038746059249843624,-0.01240008137026883,0.23612123613772185,-0.052816889448820244,0.05210138547841622,0.043984725202798225,-0.01902470168536124,0.06281597020630929,-0.3732712086747684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02826352230444504
comm11_6_1,0.3402425660504757,-0.09169923826080303,0.05457352437969779,0.45280806957339137,-0.13793567453794506,0.17035524197530166,0.09276010173494405,0.05777296482787832,0.11032831813492205,0.16109181988134005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
comm11_6_2,0.42329998644392774,-0.1499563890974968,0.055039705809448725,0.5499040692672135,-0.11689660357473336,0.143946939026127,0.09042596064912885,0.1672073880028304,0.14379341600138856,0.3609969625338589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
comm11_6_3,0.4277079622589213,-0.10163452405604012,0.08404645186282046,0.5110442959715653,-0.12407365233677886,0.18971657717681453,0.11660302479670424,0.09380189673084283,0.13694140406001523,0.3170946509710958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
comm11_6_4,0.4343928726827322,-0.0868444290186238,0.04620559302685056,0.5796130304115458,-0.11910356612228185,0.19021318141897411,0.10990056335035224,0.11197876224577745,0.12006407048958154,0.26147107576546463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19174196501252805
comm11_7_1,0.46547743250049,-0.47943159751634534,0.13519973482612688,0.6373974079549637,-0.17795821444050447,0.1870009409356862,0.18601112498820793,0.04344014862147363,0.15968789656403595,0.3858209277430306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
comm11_7_2,0.47770439037526735,-0.39190393584901884,0.14060460486287335,0.6400883065479928,-0.22176679420770828,0.1808563861716539,0.15840225526253165,0.0460123116235532,0.15627094882337947,0.3370340716324586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
comm11_7_3,0.4922868839023716,-0.5187805748666111,0.1348300893572362,0.6334849505616433,-0.1718955771811306,0.18371010803334095,0.18027868993296892,0.04366495310085945,0.15216931215001517,0.3972755433388217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_7_4,0.47317366487265605,-0.49035348440358506,0.13838576453859391,0.5552045780817128,-0.18324001919356694,0.22744044714809758,0.18129092421139714,0.10249966061714551,0.14982818479406773,0.37279465766299674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_8_1,0.4932040558974057,-0.5037342774446891,0.08618615900530764,0.4707375057458716,-0.1887903793233082,0.2070608420184126,0.247635118369337,-0.04818299752214681,0.1414707569786064,0.1895826313021066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
comm11_8_2,0.4210173283124584,-0.5249729917364436,0.10215675081774271,0.6197470418712043,-0.18462116328473002,0.17915037504113887,0.23954600214269817,-0.08561082358269587,0.1258663079166866,0.1211288697325179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
comm11_8_3,0.4132790037451068,-0.455687311589313,0.11479676678371821,0.4890355298489979,-0.13332660346089498,0.18229951011948292,0.23463071758210982,-0.06416523937824305,0.1157041653634413,0.1094841569115448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
comm11_8_4,0.3929059192874347,-0.4636162030474162,0.1236492939050431,0.5242200469108218,-0.16439802749446875,0.16381428585671212,0.23326450294855502,-0.06820239196005072,0.1263904834801898,0.15238643309708846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6395779816459941
comm11_9_1,0.4705069687541413,-0.5345597451799752,0.10433876513139062,0.5020862883475165,-0.21926603827139604,0.163133516902023,0.19301235174314801,-0.10341695865332758,0.10835599767084682,0.049447905022812925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
comm11_9_2,0.31607922146380274,-0.49125543227702695,0.07943736210222478,0.5140488583047914,-0.17565550512755695,0.2103490211324686,0.1566056316309487,-0.07516672136626489,0.11193501248996221,0.04899124884289568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
comm11_9_3,0.4136164316644325,-0.48231999441778856,0.08994768606903762,0.40714605399893367,-0.1559428005199879,0.20228267596913094,0.12716613138135036,-0.11038623608365326,0.10781161795046343,0.07926168835519448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_9_4,0.40665263079268776,-0.47642680763145506,0.05814100941035736,0.42130690516661046,-0.13721825147978964,0.16982158449964363,0.19015481007285415,-0.07240756267114826,0.10219982651345759,0.034278770487593556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7409024335149471
