Experiments,pH<--AC_OD,pH<--BA_OD,pH<--BC_OD,pH<--BL_OD,pH<--BT_OD,pH<--BV_OD,pH<--CC_OD,pH<--DF_OD,pH<--parc-_OD,pH<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
CC_pH9_0,0.09173664669546744,-0.09018713127821684,0.011658270857904269,0.030852965423432386,0.011013740029833888,0.0370568141511277,-0.12292339367225115,0.010122827627574611,0.04057817666912857,0.6451843018335818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.003926186226973
CC_pH9_1,0.0995660398309322,-0.09778934034397423,0.00982249712166578,0.03681444712064189,0.01270576916635035,0.03715837463817518,-0.12475408327482318,0.012091188495573791,0.034647204996613085,0.6382316940901397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9964236708955914
CC_pH9_2,0.10250621215804764,-0.09125073192236213,0.011526998943932696,0.031189046885980204,0.008434358150090861,0.03553376799611292,-0.12390974610234082,0.002334114588473134,0.039718933269057566,0.6452084418313337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9996501428774356
DF_pH4_0,0.03752066572237274,-0.09262116450816392,0.00774589260392215,-0.012393823604544866,0.0029174848848386977,0.021256140401667872,0.036365193454953634,0.003976569606558132,0.008461191303542125,-0.37428141830651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
DF_pH4_1,0.031068240753982377,-0.09204479762069553,0.00592650250734194,-0.006378671388425258,-0.001690721190332069,0.016254538282266136,0.03814113678491633,0.004637106548508866,0.005096560664798901,-0.3621649994385307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
DF_pH4_2,0.031237579502327282,-0.07841079739448814,0.00456539621576667,-0.013961362266994046,-0.0012648562066580901,0.011445120551987837,0.041057266171859653,0.005655908299529028,0.006845826830552972,-0.3676147723894404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
DF_pH5_0,0.03964930834653584,-0.10728602304244816,-0.0009625621731190633,-0.015593153021257853,0.002580754124437982,0.01853343089961488,0.04334470886737108,0.010207141660477799,0.005582702610965655,-0.31502641795688996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
DF_pH5_1,0.03573121862162066,-0.10319935678220964,0.00389312729968325,-0.018877860055021612,0.006004851040956762,0.01812931953402966,0.0447292954839118,0.006775969032036221,0.005140155779764707,-0.3451332639700368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
DF_pH5_2,0.04234911827532495,-0.09811463086339442,0.00479845759337363,-0.030401867321975858,0.004660302581994427,0.01563920923630181,0.03562017385321467,0.008985189090928299,0.00466340826176431,-0.32786551420941307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
DF_pH6_0,0.04023869038357035,-0.1182884544223223,0.012396624986406257,0.00239575184962671,-0.011355801872585131,0.03375721014874136,0.05366121907920942,0.03649365091453427,0.005486241858452563,-0.16078185698665354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
DF_pH6_1,0.0500951802795348,-0.12173766164109108,0.01432921730062883,-0.003578574052485434,-0.011666932025843336,0.03233958374627906,0.06866301571059483,0.0270505773195106,0.002997645509793703,-0.13638464849604207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
DF_pH6_2,0.04749037924587078,-0.11902437191132616,0.008716526662363954,-0.004461841707968203,-0.009980182405561205,0.029576466723304738,0.056360556075106504,0.023216513341859625,0.007771699828622131,-0.1381097853013678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
DF_pH7_0,0.07116901520234735,-0.0960193637596524,0.018495873347248722,0.026093372422391944,0.005645754463646732,0.040141409956242734,0.08204976508231912,-0.04134669546199882,0.018957171007666897,0.17242329894848488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
DF_pH7_1,0.06941782068218227,-0.08787225105921209,0.016497210697473386,0.022937450016160373,0.00015404746827223635,0.04529291415668052,0.0807902609289664,-0.04484408340376358,0.018134089007811695,0.18403630862822348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
DF_pH7_2,0.06366250521786833,-0.0922197235983027,0.0143453684327719,0.0321651601507936,0.0026677048028163316,0.04146387219752955,0.07331445667082848,-0.039715713199390025,0.022105727364187647,0.18543309387386495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
DF_pH8_0,0.07228670109954216,-0.09269642206394804,0.015625075626632443,0.027406289950822997,-0.0015534426336703182,0.034964498710697116,0.0709161214263219,-0.05533240268573814,0.02579949982707268,0.3300768534555708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
DF_pH8_1,0.061159345731949026,-0.08031197940039891,0.020550694591973142,0.027510493616371045,-0.0025377638273588947,0.03745801868079148,0.07241815918975547,-0.050585797501970904,0.02275280907669144,0.3424813642336622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
DF_pH8_2,0.06565447100073747,-0.08846175222131222,0.017200250546245466,0.03131695968787306,0.0001719916109805481,0.03865578567285251,0.06854504415117527,-0.051246152173565804,0.026167731949168705,0.3449970846858038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
DF_pH9_0,0.06837610249933988,-0.08619577984042144,0.01732722508194653,0.026671866883888205,-0.0035123421049312346,0.03387710231882723,0.07225994937121868,-0.04444036713436894,0.025887134395053843,0.4208422639795943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
DF_pH9_1,0.06902797044619267,-0.08238332631147428,0.017887792111900842,0.021853730040399935,-0.0023659347329774596,0.039301734815311164,0.06458030438374567,-0.04647113241093317,0.02561849275036999,0.43495177004810276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
DF_pH9_2,0.0685219229101811,-0.0933665625661935,0.01571563843232783,0.028204297566705422,0.0001785378506326118,0.03780707452689175,0.06817422870870515,-0.045277888961136346,0.029627082672617995,0.43812946036377043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_4_1,-0.06608320955915943,0.1490486347076038,0.010634569366988927,-0.0687505224760136,-0.004374605800308611,-0.0297086545938383,-0.09210995093392936,-0.008423006571019468,-0.01376738750092361,-0.2330815017215259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
comm11_4_2,-0.07861768162768819,0.12534120123590464,0.0002429304684957721,-0.06655524439866774,-0.014610668990923023,-0.021910636599944987,-0.09385464322874727,0.046119503699567015,-0.013667369266243087,-0.2389717709839992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
comm11_4_3,-0.051173672380492745,0.10550750244570815,0.005648501633625963,-0.06586951936554651,-0.0019451634099950008,-0.02598326785246964,-0.09023648429338053,0.038501851082496,-0.012029480287076344,-0.2588177280727288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
comm11_4_4,-0.07455119401783399,0.14626188144978622,-0.0007675518629991453,-0.06968084295077816,-0.011986362598026577,-0.011268317557709373,-0.0762969173013192,0.0017900162133509655,-0.014099215074725766,-0.2455835518605359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053181834532889495
comm11_5_1,-0.11125704570470947,0.1227778894559521,0.00016453141670512216,-0.0720067692402265,-0.010829682764799701,-0.025238873441096234,-0.10824363490242675,0.05150101006031036,-0.014776960395114577,-0.1824027013398059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
comm11_5_2,-0.07218371415429789,0.12004329535786225,0.002663901328392655,-0.0618912879013173,-0.007404896931155874,-0.030799470548720467,-0.1185340447812949,0.04544924884953577,-0.012687986262304631,-0.21895354201288333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
comm11_5_3,-0.09259153696343952,0.14455955450868477,-0.011877268962562082,-0.054423294336251586,-0.003355280546390494,-0.007319159394373066,-0.12154075585467661,0.0287883531982484,-0.01454441536136943,-0.21949520237743858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
comm11_5_4,-0.08832857619890051,0.12745099677096894,-0.01772557703130271,-0.05955754955825597,0.00501035529067335,-0.01777276870430164,-0.10954657650107277,0.039801787173618444,-0.01061141650475886,-0.2223812154761475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02826352230444504
comm11_6_1,-0.18086184301454084,0.23480332368660886,0.02360599036368986,-0.03531578594737728,-0.005961381114371445,-0.016512249964896756,-0.10275181198897565,0.06859203023836014,-0.026212494468883334,-0.040547539893051855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
comm11_6_2,-0.150458973388633,0.15533545380215283,0.06254711547299571,-0.03793349843715195,-0.0013012229796984906,0.01057976021228924,-0.09166573259169641,0.07939138569909591,-0.027142207224893834,-0.033425100411733875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
comm11_6_3,-0.11672200359809012,0.13753690302776908,0.05252808600745125,-0.030362016080838192,-0.005400039901066086,0.001087732454356938,-0.09725055140645608,0.0517757869503744,-0.02383228004221684,-0.013533064792661557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
comm11_6_4,-0.1480764770807455,0.1575686218071243,0.060484688906403995,-0.03707508339830067,-0.005542501237891283,0.0059854924354864145,-0.10888848309607611,0.09081451351956826,-0.02481763415443509,-0.03511405995439577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19174196501252805
comm11_7_1,-0.11875436888845724,0.1885715735679412,0.054917112316774284,-0.052489399241040575,0.006057685417649537,-0.008118204876942479,-0.12387633761957931,0.07522783223863527,-0.022844950864496446,0.0736270207271952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
comm11_7_2,-0.15085878365794603,0.19347316258627442,0.05133948084128938,-0.045867706011656836,0.026697313109331794,-0.030097347621846463,-0.1262846682115417,0.11283131690776868,-0.023388509686388403,0.06864656625072593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
comm11_7_3,-0.10973107681164275,0.1896723563159289,0.04953159211689364,-0.059929476047501616,0.01225473892510585,-0.006906559692452789,-0.10931304481204433,0.07310792429210697,-0.024956976624772597,0.06201879226886059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_7_4,-0.14530639355516306,0.177368377338609,0.05641046121230592,-0.05484549502801638,0.018464802755447835,-0.03308874848825129,-0.1105874827131629,0.11247804769922211,-0.02221159648717098,0.07706629719666165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_8_1,-0.14600780807192554,0.2193370876558449,0.04500595787135155,-0.05985673471799364,0.009905947337493943,-0.023216276644202685,-0.1326677695483617,0.08276819200052511,-0.015141639583136716,0.1817749102705198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
comm11_8_2,-0.1253960516951654,0.23555276652717075,0.02774054995373539,-0.05418571788169767,0.02656045840405251,-0.038313526511192325,-0.13399420010168916,0.08509546721354125,-0.021698747959149924,0.1768515604540058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
comm11_8_3,-0.1468961363358666,0.17893594337789262,0.03246668213573487,-0.0416083863499048,0.020919603003269945,-0.026059238482266656,-0.1243264631959407,0.11540648859642126,-0.023001380508522618,0.19384374698219095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
comm11_8_4,-0.1444531640329439,0.2357231163516965,0.029369063040484554,-0.07168478900647685,0.013493158032550757,-0.04874355300289133,-0.1189874448473363,0.09373542320793089,-0.02032453615137416,0.20868803303040878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6395779816459941
comm11_9_1,-0.15075705443063508,0.2387160482597739,0.009799613002687686,-0.05394494730655267,0.011610629054839202,-0.03894493556297991,-0.13307988541605678,0.08452500697144347,-0.019383958509272863,0.28548559328946077,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
comm11_9_2,-0.13016026046531998,0.21628188586834335,0.01627572376604961,-0.05745697039300981,0.022478665205771513,-0.04763834814014643,-0.11045664688491307,0.07375447916271895,-0.01873451713472605,0.2773166188986406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
comm11_9_3,-0.12409887629439656,0.2345398732274771,0.027181412746076997,-0.06281037285438053,0.0008979913211711116,-0.03858581995105615,-0.11991208716336152,0.036486437151451466,-0.0179010070172017,0.310272272710243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_9_4,-0.14703377601245177,0.24166947332413297,0.008860709659107357,-0.06166984107021404,0.015943627765645157,-0.04590256843472953,-0.12632968280869336,0.06793075749731582,-0.018565217002254476,0.3065307674168244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7409024335149471
