Experiments,BV_OD<--AC_OD,BV_OD<--BA_OD,BV_OD<--BC_OD,BV_OD<--BL_OD,BV_OD<--BT_OD,BV_OD<--BV_OD,BV_OD<--CC_OD,BV_OD<--DF_OD,BV_OD<--parc-_OD,BV_OD<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
DF_pH5_2,-0.0058898490946739926,-0.007019324006674731,-0.007444739862871558,-0.0031344097455882503,-0.002889624749026869,-0.011883794999802891,0.0034549321963087375,-0.006275406713071076,-0.005975998474446976,-0.01415068302141583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
DF_pH6_0,-0.007182737211089419,-0.007596036395381974,-0.00594676711070149,-0.002766734804229244,-0.0006225791771936683,-0.01907004604561497,0.0003033270865030909,-0.016202924795772716,-0.005556808526263291,0.0034324096276870243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
DF_pH6_1,-0.008914698771322553,-0.005017868484491888,-0.01152056224765661,-0.0033765153513978367,-0.0005447704944273713,-0.02325418426088341,0.0018523716031695191,-0.020822309592495793,-0.004195710478107567,0.014585351086748034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
DF_pH6_2,-0.006226985475615315,-0.009229575529613574,-0.00916262917463546,0.00028996276102312207,-0.004055849503239861,-0.02918370823132927,0.0007886105666503958,-0.014013540939144463,-0.0027486928119121686,0.012333511346951124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
DF_pH7_0,-0.003836560575291516,-0.01731028739322463,-0.007621267950972137,-0.004483805073668128,-0.006192817966170287,-0.019341460949052935,0.007521111880955489,-0.02012769420509753,-0.004619069307961542,0.014802954933484613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
DF_pH7_1,-0.0006378484841274171,-0.009429660162524035,-0.010803051923766085,-0.004355332556221149,-0.002875368155377066,-0.019385283414436426,0.005663498494288196,-0.018654064730457633,-0.007439487130259693,0.006707701510952219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
DF_pH7_2,0.0027982398580111882,-0.01421930326513298,-0.00835674569942057,-0.00653054446791825,-0.007492729551766232,-0.023907823183209352,0.005854277230556244,-0.019342610265897665,-0.004799997791162005,0.014788339294736153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
DF_pH8_0,-0.007004553755421355,-0.008774191660239647,-0.009671466640885109,-0.0006894040241351598,-0.003361023997321078,-0.021007780069080384,0.003237040280566916,-0.014605591193489406,-0.006482162222104229,0.0071502362912439785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
DF_pH8_1,-0.003460992660940342,-0.012726416940922325,-0.005085058539457943,-0.008810652958877061,-0.0011698254444838868,-0.022359542907418116,0.0027852775448042413,-0.014466812066409896,-0.0044102055737343816,0.008495332556574241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
DF_pH8_2,-0.008052477939864217,-0.006878347519947136,-0.005842249682578056,-0.005409702118891089,-0.0035987753275295966,-0.022573275428022378,0.0021320424670272548,-0.014912544903547865,-0.0036889104820463973,0.007615343944534009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
DF_pH9_0,-0.007730286879384002,-0.004881773460656405,-0.007312951596534771,-0.004808148241237454,-0.0030080769259644593,-0.017106465582290425,7.780044704027799e-05,-0.00889015958361004,-0.0041253689838492355,-0.003423466582823061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
DF_pH9_1,-0.0056532462852318666,-0.004006297286680859,-0.007734349977387035,-0.0072772131969585365,-0.003957048212785437,-0.017989702202865616,-0.0020648508612066503,-0.00679835732864297,-0.004210893179330489,-0.0015169407467803227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
DF_pH9_2,-0.005449292575130644,-0.008528602258099812,-0.008110061708189871,-0.00534317375484692,-0.002403478795743507,-0.014884835367050509,0.0012093369075623541,-0.009413110147351807,-0.0044493930450762095,-0.0038362862469385503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_4_1,0.025186615175081657,0.0050856927057485206,0.015505021212663013,0.0036795540929407534,-0.01920766748285488,0.05743659906150045,-0.0012451032140170727,-0.07228337632127753,-0.009114610082672343,-0.06625162213797804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
comm11_4_2,0.02167516094551462,0.015930732023983218,0.011839943807167203,0.011066007868832217,-0.004485177324032006,0.044519923732656494,-0.011770793502623944,-0.07138843264268793,-0.006256716540488214,-0.07233954529763888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
comm11_4_3,0.03015183823628594,0.007387072606741085,0.010189468919340038,0.013057710285824926,-0.0006710195715498664,0.04096966564493336,-0.0109122236955749,-0.07537203811918912,-0.007881947208357897,-0.06812742390467422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
comm11_4_4,0.026034139289480184,0.01126962750542747,0.0156462363090933,0.013187302709354653,-0.01316109231551704,0.05392790667267273,-0.006404992202904236,-0.07191993982814573,-0.007224695628265974,-0.08256338939678087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053181834532889495
comm11_5_1,0.0446050234078227,0.0044218854116194915,0.011690575904010429,0.011807884777005274,-0.008706956721194413,0.07192405714572449,-0.020809796611454493,-0.09269270755269604,-0.005766880091927623,-0.07768198203781378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
comm11_5_2,0.039921436211823126,0.007916011644689285,0.027275397179688778,0.018464247013401724,-0.003620220894277419,0.055370998938122515,-0.01354006941754209,-0.11080463822910805,-0.007514822383856643,-0.07467723705380669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
comm11_5_3,0.044272417909182286,0.012760317331058505,0.02005914346436444,0.02551739966982732,-0.003111155136366901,0.06599026957081387,-0.014807223471529463,-0.11583406397546436,-0.00496896086949045,-0.0910870414832607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
comm11_5_4,0.031169586327412846,0.0018661930246035676,0.028418806906708564,0.004674963244925372,-0.009778669113090829,0.0503368978337992,-0.007148613303535335,-0.08492544294739872,-0.007719785216385905,-0.0681028336847363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02826352230444504
comm11_6_1,0.043574240776183805,0.04009591915199291,0.0001522722350352477,0.008108413128141798,0.011064318698506959,0.07126179377872335,-0.012280279583014227,-0.19433847874585217,-0.014901964474550403,-0.033395500315717704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
comm11_6_2,0.05266291279467228,0.03861651473557172,0.009279544770960576,0.016653074602313012,0.00392910575575155,0.0821866204281864,0.0009043257132820475,-0.1702969224880571,-0.00786447918406971,0.018095129553390595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
comm11_6_3,0.04378733241586418,0.013220749634277563,0.027112914271976634,0.010873227098794734,0.0074188626377397916,0.09868633744752275,-0.0015647781498568233,-0.18722219552581568,-0.008670890129211812,0.02406788649422157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
comm11_6_4,0.05565328066115794,0.03368391211954472,0.017776317004033405,0.002494795390445251,0.005838212971778022,0.09567098716476365,0.0022969997487962265,-0.1771404523637308,-0.009148429818856331,-0.0004262443429425979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19174196501252805
comm11_7_1,0.05799302388994914,0.10513986191631336,0.04033909803296886,0.028614983960338264,-0.0006552939029896373,0.11220695763542925,0.0021869365148165306,-0.30208057294296026,-0.011061179687714444,0.0688874830676081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
comm11_7_2,0.09790691266504478,0.09356342996227675,0.025520447055080338,0.01611563800753134,0.0012228549095680537,0.1088440929669077,-0.0006879868172109104,-0.2707772080887758,-0.021016057384726793,0.05200978615867866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
comm11_7_3,0.08224110907632047,0.0742475481626942,0.04098432078431157,0.002440571713099338,0.023380500764343073,0.11374908608121231,-0.018929443448458032,-0.2640033173259429,-0.01741349768176999,0.06575875957132034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_7_4,0.0634512785753316,0.1273583344892477,0.02266810609473159,0.01478613077521162,0.009511361810905127,0.14228543535360821,-0.0318994239213593,-0.2892057038189682,-0.0223680387392802,0.06586815707770217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_8_1,0.0811718630651012,0.03411701491487253,0.03954373995672263,0.051083995854158105,0.014341053332242634,0.13434494655883017,0.01220592479585953,-0.27971176289163696,-0.022711615780489924,0.0666330683713212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
comm11_8_2,0.10154893505771684,0.05303828731179237,0.027337862168762665,0.030553756684429292,0.026299221390534356,0.11620038015889404,0.009591685887831061,-0.25789826153676315,-0.02022961452886786,0.049983845398477895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
comm11_8_3,0.10088308652579463,0.029091182853824095,0.04556293628036813,0.03069264110096772,0.020245234794793236,0.12637958817771108,0.01831122284208464,-0.281137422407046,-0.01777088885175307,0.06465469686233478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
comm11_8_4,0.06973414615444513,0.050412006905788315,0.029971241319106647,0.027962249747841898,0.006065744129212007,0.10874917297846755,0.01827101157370793,-0.2097366765931087,-0.016128849931790135,0.05066235741721872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6395779816459941
comm11_9_1,0.05087670752130773,0.025339044741678828,0.03617694955359657,0.04225935529512556,-0.004570477198930864,0.13020544247357577,0.029863592303438997,-0.20456936117059182,-0.01720067915547153,0.06654851900089694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
comm11_9_2,0.09057006854766414,0.016355687364045045,0.033814014919183163,0.022622387926296696,0.02376442298212129,0.10346582786625493,0.02092476684033223,-0.1972651588969419,-0.018988601763773226,0.06219707194189336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
comm11_9_3,0.08114453806541859,0.012352224978739803,0.024949104489313197,0.03333702945838803,-0.004904622123171778,0.10758519651428995,0.019500824344830338,-0.17169573138953878,-0.015976278038047572,0.06726001427589876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_9_4,0.10109009053720079,0.00924473377329338,0.02337676148355493,0.046288226432490934,0.007041163094260773,0.11931960825626127,0.013657189099846976,-0.20392303355038166,-0.020030239694549333,0.061320975924153684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7409024335149471
