Experiments,Time,AC_OD true,AC_OD pred,AC_OD stdv,BA_OD true,BA_OD pred,BA_OD stdv,BC_OD true,BC_OD pred,BC_OD stdv,BL_OD true,BL_OD pred,BL_OD stdv,BT_OD true,BT_OD pred,BT_OD stdv,BV_OD true,BV_OD pred,BV_OD stdv,CC_OD true,CC_OD pred,CC_OD stdv,DF_OD true,DF_OD pred,DF_OD stdv,wt_OD true,wt_OD pred,wt_OD stdv,delarc_OD true,delarc_OD pred,delarc_OD stdv,parc-_OD true,parc-_OD pred,parc-_OD stdv,parc+_OD true,parc+_OD pred,parc+_OD stdv,pH true,pH pred,pH stdv
5comm11wtaTc,24.0,0.03714841576866195,0.0,0.855856711455226,0.024094634933490598,0.0,1.0901387623708347,0.05671218358320347,0.07964245741437376,0.609498038357079,0.1295797256602378,0.0,0.7693354014164806,0.0509703263911149,0.0,0.9350102355068027,0.00214513537500175,0.0,0.6775668332152913,0.0268707121052938,0.0,0.42205222270476817,0.1373051651145766,0.17590079681149853,0.18933595550601345,0.8486119830684187,0.5089091336322948,0.43386847984847177,0.0,0.0,0.3667632480880568,0.0,0.0,0.510566680571725,0.0,0.0,0.7028140610187948,5.466704526,5.411722522184745,0.20956444578930522
6comm11delarcaTc,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93,5.93,0.0
6comm11delarcaTc,3.0,0.013866456404597851,0.016363574378172555,0.008846495515743891,0.009387316177499576,0.00819975388949116,0.011980634331206481,0.04112777389011357,0.032093979120291403,0.01305314708040144,0.017542501945957075,0.010138934949552019,0.019834116951555014,0.037201083319490125,0.030867967052288173,0.02303359370974313,0.011371946721774575,0.01350274315257867,0.009307269396742184,0.015800261987564047,0.03473615880182386,0.015864054270595316,0.0245551996065075,0.02721165586084853,0.010892421781680567,0.0,0.0,0.03564766938338393,0.17698021419649523,0.2218517430773288,0.03193726448820269,0.0,0.0,0.04021473349948393,0.0,0.0,0.05063884261377259,6.533328171,6.230936257895768,0.19040945224028202
6comm11delarcaTc,6.0,0.09573393814493783,0.19331276121123633,0.06556599006726345,0.06840854023479451,0.053712569782112224,0.03071984302398315,0.15738790413822187,0.22901527809062486,0.07412224411186336,0.03217189534484537,0.008478598864868283,0.02551673141194383,0.1763942606994256,0.21674589101213965,0.07225357322590131,0.0074338108415457,0.03409659435510284,0.018611215719208693,0.1083712615833837,0.08032003201587003,0.02607839239251862,0.1158216914268513,0.08691427577620094,0.026704442334958525,0.0,0.0,0.23175529920509755,1.4233593870859937,1.590572063467048,0.2327285600501275,0.0,0.0,0.25412915577830375,0.0,0.0,0.35503031183510764,6.088186179,5.881070911652158,0.1943080339958271
6comm11delarcaTc,9.0,0.22837211964335624,0.7005560010727246,0.4806525785311063,0.21345885511496665,0.21724009606728353,0.14858653790878196,0.35962931474504467,0.6064744998338429,0.186404679968794,0.0732933055909179,0.011938825559531649,0.03239650741421183,0.3667375549781542,0.664278551639708,0.2777311663233932,0.017206226904873924,0.13157907113570752,0.10641974745915418,0.288918798673609,0.22920640501521033,0.05680327228880923,0.29058479580177066,0.21589728372310035,0.07677982184953792,0.0,0.0,0.3589325983614927,2.3241193215473066,2.916797834962494,0.4021624769189865,0.0,0.0,0.5020997100831909,0.0,0.0,0.5563034400082708,5.6082722325,5.679312063021103,0.2014199959629775
6comm11delarcaTc,12.0,0.12114846385938402,0.5009366810603813,0.8733035045869947,0.11902927084166792,0.05681199924376437,0.04470879962346491,0.36461223946369536,0.4658387674437566,0.18645945003869524,0.0399909701881277,0.10929870410102936,0.32148618261879924,0.32276429237299925,0.506491225488295,0.2568813915040581,0.07541492266285915,0.19605052217464705,0.10721584871678509,0.25523207693871064,0.32574368016107874,0.1266977142498791,0.36864720620204194,0.3901511748353522,0.17074377825016157,0.0,0.0,0.25135415968500546,1.7046811457205135,1.6950148896855968,0.2799081776644685,0.0,0.0,0.4059058685473229,0.0,0.0,0.3661300390429553,5.470171297,6.227308249971231,0.2626396535807848
6comm11delarcaTc,24.0,0.2660041504769457,0.15573255568331482,0.8705361542083423,0.1450222018330941,0.7100457721909285,1.0827224824511805,0.5458334071983019,0.3715270652703643,0.6442090707680732,0.036531804365803125,0.13218167499476174,0.8313521799597243,0.3359509879590973,0.03127998880302161,0.9933419645849167,0.058056578419507676,0.25743390698836993,0.7838678678955535,0.40635271707511716,0.6131148444417714,0.5022172370860377,0.7253081553272143,0.19717627118060424,0.14928184644627485,0.0,0.0,0.3645761427193185,1.2043378653449186,1.728240465332826,0.43070940611025693,0.0,0.0,0.4892451895757616,0.0,0.0,0.678852854212612,5.491608467,7.001603267879577,0.44371952090685574
6comm11parc,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,5.93,5.93,0.0
6comm11parc,3.0,0.019002968570394976,0.013126604774574438,0.009552199631750583,0.014892443370342375,0.0027473189888646203,0.012187776010682185,0.0598057373999066,0.023186258466956496,0.012331425984069881,0.0080069383336255,0.012760147227575382,0.017317526628782352,0.040727396302287625,0.030359677213474007,0.023994707366301805,0.016920205113431324,0.01619286014870802,0.012376563841819762,0.01685552737141215,0.01696621326941252,0.018308893943399195,0.02447206790638585,0.015192593857399976,0.012127695461143406,0.0,0.0,0.051300667442955826,0.0,0.0,0.04175446274715837,0.0,0.0,0.046078246602321044,0.24564169788221318,0.23969062278174888,0.058864602404986165,6.433177741,6.288179748468121,0.24208707746231056
6comm11parc,6.0,0.11446733293614528,0.1684347595378558,0.07236371802826723,0.0865228280356265,0.04245907044557781,0.03139549888722834,0.2513472052557638,0.15928193906126983,0.07587338316736998,0.03031065040560415,0.029428164487600324,0.022536526621947685,0.2615776768502814,0.23939279736749333,0.07731766304185472,0.09504062010021512,0.034321619495093825,0.01573722824844718,0.1450235769893783,0.08551510972070694,0.030927578008691472,0.11799292695426325,0.07840086548280427,0.030573691762809708,0.0,0.0,0.33351974303838283,0.0,0.0,0.298788328691323,0.0,0.0,0.2911824818867097,1.5921931392227222,1.680656858975284,0.43102058904479856,5.82349142775,6.365781741516997,0.26615414738447724
6comm11parc,9.0,0.26129451348071364,0.6036352912096977,0.5597012290941874,0.18699508740506837,0.22150606045635585,0.15333074855447093,0.48884297450297537,0.5109944160093455,0.19363612839931096,0.05608783469709535,0.05245142528810103,0.0287878625348111,0.4315093243277722,0.902996768794026,0.31701070446933344,0.5368520422221623,0.15127762969256972,0.05939084912775719,0.33885385418548614,0.2071283806257248,0.06673147740932306,0.29906748852150666,0.22138144818863784,0.09229083584186808,0.0,0.0,0.5165409739679041,0.0,0.0,0.47822535060647936,0.0,0.0,0.5753084068172196,2.0514627564072194,3.1952688204452797,0.7211448232208452,5.34878962925,6.049297467241447,0.3319759565882684
6comm11parc,12.0,0.14134516402984437,0.18060002704019845,0.936586730348155,0.08388446927960483,0.06860181653217524,0.046299587071401055,0.44410123982902816,0.4302781673102313,0.1783812498609953,0.02998835422106505,0.28458977532929197,0.2930239323349462,0.34605753370420367,0.6437098123590017,0.27592480678355097,0.517209627969609,0.18898529052233698,0.11807341632628442,0.2554610891516638,0.2974832531119982,0.14342004965535798,0.30306558243843007,0.5325763977780842,0.22540282824555538,0.0,0.0,0.3617245216713808,0.0,0.0,0.3047715729778421,0.0,0.0,0.46508901292340704,1.455261939376551,1.4912227796264943,0.5253710069911673,5.40065453325,5.674808555576165,0.4230457981395721
6comm11parc,24.0,0.20454614099179474,0.0,0.9943699563987652,0.14213381411954468,0.43623266323519494,1.205717885960559,0.4661719996722156,0.6978622588037848,0.6191882100785673,0.06691034983738656,0.967209288510561,1.4730826632801095,0.473023310965066,0.5180304526256024,1.1408623779720068,0.37140898760516916,0.38093700025970734,1.146176508150071,0.4543099214803734,0.37254012428781386,0.5984141707585652,0.4811967927816527,0.3141263254859357,0.253396675508762,0.0,0.0,0.5246626155031945,0.0,0.0,0.445631843897596,0.0,0.0,0.5605796317053935,1.304561376546797,1.2739030927180948,0.9560971199542583,5.31845635125,6.208367426054686,0.4164535233487622
6comm11parcaTc,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,5.93,5.93,0.0
6comm11parcaTc,3.0,0.019720289637757626,0.01889871886336803,0.008971958974619706,0.008411117002406775,0.00315738605124255,0.011870092661778131,0.056923351857812804,0.03924321970551014,0.013182158910797421,0.015984001451945725,0.015112438310950995,0.01703106579568982,0.0503319533640709,0.05539977603412764,0.02303963537689459,0.014392905373358175,0.018144007285475727,0.008608619050383567,0.017564817382887697,0.02966040117347241,0.015909705156445506,0.027829115524979027,0.030330192031477066,0.010873188569920282,0.0,0.0,0.03320910126063095,0.0,0.0,0.02478144280926113,0.15861536965478082,0.1763501512944286,0.040263308054986686,0.0,0.0,0.043248737203788,6.45946501375,6.373128555896312,0.18815159871485454
6comm11parcaTc,6.0,0.2850126563194258,0.1814027607411941,0.0671440454905828,0.088167900397444,0.04219906016866506,0.03045770923894568,0.17594885928628615,0.22436497684828466,0.07549967777335363,0.03488960627579923,0.032158588302781184,0.02248974926473697,0.21079243152777033,0.27193808595052577,0.07308740084092413,0.01028665325021515,0.04869747978661598,0.01740450797392947,0.12487242567209637,0.11452725913678607,0.026171451657635472,0.10630234004717852,0.10285624556523708,0.026907127828398072,0.0,0.0,0.21590149740833667,0.0,0.0,0.17733208362362776,1.3186075719737842,1.1034647909258406,0.26096970334334424,0.0,0.0,0.30321808049695387,6.4357261475000005,6.539007943016499,0.20080286398511388
6comm11parcaTc,9.0,0.6870911276559806,0.3470878824855089,0.49181663863690694,0.4081138450485287,0.20980115108302602,0.14797455580646124,0.8245317504256293,0.5937522492224302,0.19091527527142352,0.058954126710268326,0.0415509239406685,0.029999480427215494,0.7156344042936584,0.7474934447485108,0.2895285466771082,0.025092388161673,0.21803675224024566,0.1006987005478634,0.36502184839025265,0.2488345768689116,0.05953679424601794,0.23553051373929712,0.21230159267862034,0.08575667994959882,0.0,0.0,0.3343789148326273,0.0,0.0,0.2838286831220181,2.4213264803247116,2.2924527814570164,0.5754265785067049,0.0,0.0,0.4751179142458786,6.13087770375,6.5296164837943715,0.21580387141740331
6comm11parcaTc,12.0,0.1309313453272251,0.0,0.8734867947669626,0.14392322364614688,0.04575655337137416,0.045280689838733686,0.8040288097940127,0.5436785079328796,0.17736871874743626,0.04420981714013325,0.0,0.294230095425402,0.7420165695301225,0.41480583559526835,0.27837831982509886,0.22246569696640184,0.1554974102278206,0.10583350917841566,0.27363168727474807,0.19777922991648314,0.14554534949646392,0.23205366995887755,0.23700422177380742,0.2238801286715356,0.0,0.0,0.23415964874132728,0.0,0.0,0.18088316334887944,2.0472119718623323,1.7345837499266796,0.4764321184406965,0.0,0.0,0.3126979414153268,6.6008904765,6.545550189508756,0.25862426792800425
6comm11parcaTc,24.0,0.2842517113426947,0.0,0.8414790254195929,0.16158221693628544,0.27058948920386033,1.100882540127466,0.8512971911077003,0.1589593163800165,0.6284006826190501,0.04547989098517062,0.0,0.7043250700867076,0.7275512599781511,0.0,1.0416305815539657,0.08736858218636515,0.0,0.7916911131249815,0.02602060178038195,0.0,0.5919668400319814,0.17100685907515006,0.12900775541959447,0.20936513184532907,0.0,0.0,0.339636398401392,0.0,0.0,0.2644843048372219,2.0036733998581004,1.2363635433665514,0.6174458155029914,0.0,0.0,0.57978277497001,7.516439303249999,6.99448376707403,0.3429611257904578
6comm11wtaTc,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93,5.93,0.0
6comm11wtaTc,3.0,0.013644007442155074,0.015878176559885344,0.009327586330970129,0.009861787036925699,0.008909348975072303,0.012654088416745264,0.03841452697594155,0.03583937348302166,0.013651481930627743,0.01657688819499865,0.0098131491899242,0.02107672579451402,0.035689323870812674,0.040524540067926704,0.024785040156739387,0.009357139714245226,0.013992935977220533,0.009703175199727215,0.014685471367963525,0.03199736925172806,0.017848016063109044,0.033259769643662326,0.028856575295457886,0.013343965831508322,0.24621848125329493,0.26514142028970644,0.05204679532030168,0.0,0.0,0.04030709344967462,0.0,0.0,0.042208416484330075,0.0,0.0,0.05995630593027953,6.460119166,6.190642841974487,0.24782837228439744
