Experiments,BT_OD<--AC_OD,BT_OD<--BA_OD,BT_OD<--BC_OD,BT_OD<--BL_OD,BT_OD<--BT_OD,BT_OD<--BV_OD,BT_OD<--CC_OD,BT_OD<--DF_OD,BT_OD<--parc+_OD,BT_OD<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
CC_pH6_1,-0.05049186074802571,-0.02202760538228018,0.004823703947679504,-0.01796186660720116,-0.14035828315794632,0.0028989954879912365,0.004351015816159223,0.050864944555594226,0.021617969519904124,0.028883407505067148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29127362738877827
CC_pH6_2,-0.047106360032061194,-0.029993460737978622,0.002215771981636466,-0.022841870335295153,-0.15161683331851075,-0.00805305332208619,0.0036723202661327697,0.06377716764848194,0.028267495409868983,0.044279243376753895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2957269459022493
CC_pH7_0,-0.05956439598564706,-0.02003649239995233,0.0007976190008870918,-0.03219895917233889,-0.16973997949764294,-0.00856120662844699,0.003949345849130463,0.06659323572788549,0.03367751331736698,0.06768374069168678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5922068579302491
CC_pH7_1,-0.055900445918188144,-0.01571549207174584,0.002238562324529759,-0.025800849785623334,-0.1782526561431587,-0.006251983266404787,0.002758036323053682,0.07536588205024598,0.02072755112920119,0.06343181629503226,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5480973412378645
CC_pH7_2,-0.04633025821581807,-0.006775035914033652,0.001209506080890804,-0.030705447316007772,-0.1574723352299517,-0.011008356213974562,0.002910934678157388,0.04795555465915443,0.028807227865023457,0.054008630543501815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5469120935714209
CC_pH8_0,-0.07959777184984766,-0.0084272598043975,0.0028047335022331585,-0.03375781856537999,-0.12498133838865094,0.00027478513166146547,0.0073403597910605065,0.06765315689855134,0.02200182078628922,0.02928975343542255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8455353071301549
CC_pH8_1,-0.06672700505622704,-0.003715545740585937,0.00222821271775857,-0.03966878874996758,-0.14046466691824405,-0.006214161414207648,0.007908224853808469,0.06087570996793067,0.029302753263517566,0.03907568792853018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8378107178569503
CC_pH8_2,-0.051615729182148753,-0.013087934555647811,0.0053805018345946835,-0.04010738706783108,-0.15039088227644398,-0.008048510568256936,0.0051647815023265434,0.050558139609739844,0.030046674072459024,0.05470076756815062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8442380625189879
CC_pH9_0,-0.0733457723195138,-0.013515076163913241,0.010298958523603883,-0.03546973357321288,-0.14566413943453324,-0.0025218104119615055,0.006534607956671847,0.06927447339317398,0.02678165128069889,0.04022726174585683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.003926186226973
CC_pH9_1,-0.07965197708012293,-0.01293114467119069,0.0009029091902725056,-0.028995517333767006,-0.1252279066822856,0.0008190593273257452,0.005979654448835747,0.05721644167828819,0.034281868626080125,0.03020703342216818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9964236708955914
CC_pH9_2,-0.08877351902769472,0.004198336608950858,0.0027581016703144383,-0.03753625416885252,-0.11997262660839149,-0.005206733792817788,0.00713265312673605,0.06053704223899253,0.025152747058107154,0.034310673831597624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9996501428774356
DF_pH4_0,-0.025578959463569126,-0.009560749322661887,0.0034442389197647575,-0.01707356405849366,-0.038416733195519324,0.0037893382729152648,0.0009137126327613769,-0.005797046445229134,0.008982813194313126,-0.038102629266112395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
DF_pH4_1,-0.02013794257690239,-0.02439841713270416,0.008209478019169814,-0.015349808386324538,-0.03956705176392976,0.003747626576856105,0.001662543183597534,-0.005410576682213856,0.010003471222260722,-0.0361588996845176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
DF_pH4_2,-0.022118131112428788,-0.016865753707394973,0.007488199290617006,-0.015007715165696068,-0.04712833445215517,0.0038167917534061117,0.0030256794514539453,-0.005024106919198582,0.011499561275881918,-0.037085767570356636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
DF_pH5_0,-0.02563418456393739,-0.012770598629975446,0.005965366205605478,-0.016812486629933118,-0.04670597098605788,0.0028587793202503875,0.0033504991565385593,-0.00512689504812917,0.010305128208887964,-0.032829215390526724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
DF_pH5_1,-0.02397991641343612,-0.019144759007689097,0.005555691124628419,-0.011965933606109537,-0.04285769668448231,0.001702827675591993,0.001702249604479775,-0.0051036780351853914,0.008753750198723183,-0.03206211356405655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
DF_pH5_2,-0.014883033010663219,-0.018736494689491453,0.00498102702220659,-0.019709636668836617,-0.045570277239641424,0.0023458046443841384,0.005577328767344031,-0.0056936147319071985,0.011240400491768254,-0.03695108340769682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
DF_pH6_0,-0.025902390820176695,-0.015308818007900338,0.006412513896256037,-0.020826760400491563,-0.07327742572549895,0.0073260964675927924,0.004069935368859898,-0.011859718699251178,0.014718209028486974,-0.00275121902419335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
DF_pH6_1,-0.03132263512168404,-0.018110652883820556,0.007015329430122739,-0.02434022733779705,-0.07832947384161146,0.004446531968474712,0.005159280672669412,-0.011624888548141588,0.017127037268212953,0.012580119330516977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
DF_pH6_2,-0.026514168429876795,-0.015452444131445628,0.0059841442176991185,-0.0152772573588173,-0.07955888929959062,0.004559152410568104,0.0026687924102272702,-0.01226274789675422,0.013623276390337748,0.004830562624594442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
DF_pH7_0,-0.038060887134431495,-0.0035600710692613026,0.006318546714585115,-0.031542088264680426,-0.1018559589844359,-0.00041193722180374174,0.003299059190018022,-0.01419723656433432,0.017922507068142295,0.044688488956054914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
DF_pH7_1,-0.03336998926880567,-0.028158073168976786,0.00867666330755405,-0.02869486262738381,-0.08844997451438205,0.003037615754520116,0.005378315792135571,-0.013616425080386834,0.01727904405161414,0.0405181082273307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
DF_pH7_2,-0.03647066044175754,-0.02585878339596093,0.007329856137461636,-0.025563078743365143,-0.09369536597565141,0.0009894746861866003,0.0008213045051240394,-0.011842669424317456,0.020864262337512943,0.04602608227130512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
DF_pH8_0,-0.04072919044400687,-0.01404750515099453,0.005602986875759519,-0.024578021600963947,-0.07872268052589472,0.00158455747017718,9.722725164307233e-05,-0.012335323500649439,0.015502102874300401,0.030226267687571442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
DF_pH8_1,-0.04654693728312849,-0.01899068910304619,0.005270235194298238,-0.03108414473174058,-0.07693010443254657,0.003841797200274532,0.002929563348829423,-0.015092620468576963,0.021191651878230605,0.03801166933434812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
DF_pH8_2,-0.04137197683484334,-0.01858879262945898,0.0017146228322678292,-0.02253810260768817,-0.07317737329042637,0.0031718084165502504,-0.0007403810326333922,-0.012476114935201147,0.014284748445548444,0.03232198257282701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
DF_pH9_0,-0.054117465933744356,-0.01788464409542149,0.002571389653274547,-0.02680799256888745,-0.061058204464776354,0.004562546249236102,-0.001542275486230524,-0.011241016485120941,0.017571932867007412,0.03054615105502307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
DF_pH9_1,-0.047022093391531836,-0.01457183543936876,0.0022318787368662335,-0.028080703022120446,-0.07221348051629634,0.00332286985449331,0.002662083729696664,-0.011372305799032686,0.015494612056114106,0.03214939481396551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
DF_pH9_2,-0.04646571658025293,-0.01586673611977502,0.005548530288202608,-0.02724642116394218,-0.08106167462168504,0.00381503659260014,0.0006681752530857923,-0.010671020970153423,0.017790800178747457,0.036089448080114696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_4_1,0.1495587825554464,0.020974190258421004,-0.02707538589794674,0.038889241199333055,0.12807032328989845,0.0061887726612875,-0.007769347152308277,-0.1029865602600267,0.01935321128785448,-0.35638177571919455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
comm11_4_2,0.1027672514230337,0.031704409793829144,-0.014860115284302632,0.05692947441651284,0.13076313080893748,-0.0020726174057420876,-0.02187705070974872,-0.1388207749457544,0.029253917368655295,-0.30419098630770225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
comm11_4_3,0.0522915008874691,0.01780294865511519,-0.03069225950713226,0.0397564928614251,0.20949323658649208,-0.010156251867301763,-0.018212110520461983,-0.07010376686088576,0.02321239064832258,-0.34328209451966635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
comm11_4_4,0.12269840217742099,0.035164731586271016,-0.008839560003100853,0.03830188989963221,0.13514281866687314,-0.011089526304732202,-0.0013575514865553193,-0.10124903153000482,0.027082078605282885,-0.3644720874965677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053181834532889495
comm11_5_1,0.06805253658281721,0.043400859351310384,-0.02438862586009275,0.0469345459870427,0.1877382954481341,0.0008195138020117034,-0.032930526008384066,-0.12029753823379943,0.02158774483969192,-0.29228417134074414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
comm11_5_2,0.06996069285208764,0.04505511543470557,-0.01002683864319292,0.039863776593347604,0.14529216166585682,-0.01311643752289693,-0.021002795418683915,-0.06720343179838814,0.0237297297431075,-0.33236534079233104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
comm11_5_3,0.0578733218131263,0.03459008507005387,-0.03547413038008886,0.03471875432291594,0.1466323034647528,-0.004706444081283459,-0.011519148952692102,-0.05612612096430813,0.021062001202295982,-0.2975329753608727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
comm11_5_4,0.06666677962138277,0.053954716236937934,-0.034604958918998424,0.031204797012893404,0.17547553073311145,0.0036776711949673677,-0.03621675232627795,-0.09004039467109934,0.029101859360082964,-0.3166509763815481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02826352230444504
comm11_6_1,0.11736481361819993,0.11689109541678233,-0.07724396269485032,0.10931525171450948,0.2799756227715103,-0.025746069293185746,-0.03650150991794044,-0.15805253584201084,0.04865864651277659,-0.14560887398724645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
comm11_6_2,0.14755051029238686,0.13182724737481258,-0.043840678488106834,0.08954071301339274,0.29703509692932767,-0.02656676264155819,0.001398730218086546,-0.21413638199801027,0.049800724519983575,-0.02331662626005709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
comm11_6_3,0.14774365726453453,0.16204585477061895,-0.05800952450635481,0.12768823510116856,0.27969398605677737,-0.025181497015544903,-0.021127578717170515,-0.2196977474485807,0.04808664749194259,-0.0562109942511534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
comm11_6_4,0.11954997335499884,0.15040138444559567,-0.064388106103946,0.11938608801113848,0.3217242256379889,-0.0339861598043986,-0.009350446678050187,-0.2372789097887099,0.04789258698568395,-0.030358811041299734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19174196501252805
comm11_7_1,0.21072360609860524,0.1276600588465352,-0.03687796419020741,0.18236220185098279,0.4864830789089445,0.00250721303341182,0.004697247642375857,-0.49386836713868315,0.06425014402838825,0.19568645107944532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
comm11_7_2,0.22863255984777503,0.10377678793834767,-0.03405124870189669,0.16587110083813417,0.4707906744297106,0.0013089196549971708,-0.0019995757263234688,-0.483358628334194,0.05754897859514405,0.24516637882217768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
comm11_7_3,0.17860344957965224,0.10318962731823812,-0.05022919516119619,0.18057049532846098,0.4688791061812282,-0.001869494164079124,-0.022502953956389557,-0.3720212463234835,0.04946192050919583,0.2175508561718237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_7_4,0.20954029178145622,0.21322405516028237,-0.02319266139570139,0.11417530250614102,0.48107323241582045,0.010830084252697603,-0.04030886033306951,-0.5231025265096483,0.05560669026459041,0.25378695734088186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_8_1,0.26870556776108134,0.09666589384270916,-0.012025744386786653,0.22433088495517556,0.44314210817440547,-0.03686226646436136,0.0036463425713388754,-0.36277706326471415,0.0713088975490435,0.2936270836920923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
comm11_8_2,0.3283982881966411,0.10031115793521798,-0.04669602392079391,0.19320053550839908,0.4924025559162154,-0.012533169019278948,0.0013047061587238575,-0.4374319283506307,0.07248642433859893,0.3434029188821011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
comm11_8_3,0.3311275459987961,0.13698070300722737,-0.040127725022966444,0.19571758711204418,0.43278231555737734,-0.0016589026161186085,-0.02426007362224325,-0.35948183489659713,0.06959060207252267,0.2982314633414069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
comm11_8_4,0.31725926681300204,0.12455312904476633,-0.03753727652679158,0.1984912969769262,0.4499433796144213,-0.02104443703818579,0.010827960613305144,-0.43094119089473376,0.08490943152983874,0.3345192599628606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6395779816459941
comm11_9_1,0.35948018620802974,0.11275522892484849,-0.018063728951687084,0.2155684380377035,0.5304841368619109,-0.007867195927133057,0.016039770743404725,-0.4346649048843864,0.08570535054146922,0.32967346862930313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
comm11_9_2,0.3381097026979145,0.07506483632544785,-0.011160308584449408,0.2048390714354489,0.4933529654319358,0.014613956536125879,0.019905773390124972,-0.36908778378962653,0.07980668039405313,0.36476852320134645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
comm11_9_3,0.36047916626436227,0.06271641356911026,-0.01790712117359204,0.2301923128243778,0.48034930662798636,0.017101093243564583,0.0032255748562190645,-0.34512591807515874,0.08936439623509572,0.3338349496777697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_9_4,0.3710262750198498,0.0805803143615713,-0.03136437107869625,0.22623260118836622,0.4084769153070596,-0.009082022241073772,0.012705266766614567,-0.29556176893473807,0.08216508198691451,0.3644092759688425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7409024335149471
