Experiments,AC_OD<--AC_OD,AC_OD<--BA_OD,AC_OD<--BC_OD,AC_OD<--BL_OD,AC_OD<--BT_OD,AC_OD<--BV_OD,AC_OD<--CC_OD,AC_OD<--DF_OD,AC_OD<--parc+_OD,AC_OD<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
DF_pH7_0,-0.05272638702198214,-0.020776986881442697,0.011418148514045321,-0.008289201282288718,0.0023213526979088796,0.015844489010455817,0.01108043231232011,-0.0196214030990782,0.005385526059114415,0.003243231572534727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
DF_pH7_1,-0.05311122112462054,-0.023545793899051516,0.013748325912848764,-0.012885460947518764,-3.0134098361366957e-05,0.020718011532140816,0.01485132917275895,-0.021225585563351274,0.004831164420946783,0.004528566509809183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
DF_pH7_2,-0.05047404403433851,-0.023052134036046005,0.012832855604912924,-0.0046772111595972735,-0.0009124560945707819,0.014112559233022773,0.013283609065996564,-0.020423566953319563,0.0034777457169864493,0.003711844661637493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
DF_pH8_0,-0.06775733341503402,-0.02154827782641286,0.014096432666739692,-0.007409016075341598,0.0009380215341630192,0.01368058510934529,0.010108575284804985,-0.019762508362207717,0.006546708248231722,0.018986017362255123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
DF_pH8_1,-0.06908263574475827,-0.02236409461530654,0.014008553841191788,-0.00962835027147894,0.001839556796071322,0.019348527858762635,0.009636974417321063,-0.020905896859324487,0.004217897619566191,0.020808671484498876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
DF_pH8_2,-0.06598102556460576,-0.019482761592320774,0.011942277166830453,-0.008592669040612552,0.0020202522627685376,0.0165237162326989,0.006076440456444804,-0.020660489614567033,0.006540412219322244,0.019493052000584803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
DF_pH9_0,-0.07837703579955775,-0.019964188423169694,0.014427562598948895,-0.010523857537495053,0.0002921363306434259,0.012473327452721802,0.01063934075443641,-0.019505641645063517,0.005366183060990728,0.03305137754296479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
DF_pH9_1,-0.07668596920111904,-0.02232978715682807,0.012210868109503517,-0.00896988534733005,0.0020368460047504176,0.013004933378618695,0.006395958982731983,-0.020865465038172576,0.008571562541891701,0.03451013936944631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
DF_pH9_2,-0.07524656493540692,-0.022241501641338285,0.010448826510945091,-0.009779818490471525,-0.0006490539289686988,0.014980498581476832,0.0098387902100449,-0.01986730850747098,0.005471723448971042,0.03492361327876216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_4_1,0.09229820597754873,0.04885931961400355,-0.026547269926446935,0.02150650965778724,-0.005518313455192939,-0.038756669886086295,-0.042760964308096026,-0.030417691830383696,0.007789256172659604,-0.07857317748924961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
comm11_4_2,0.09772206093954003,0.041046469321717384,-0.026977776002300818,0.02292463269894538,-0.014067426753108913,-0.03784657190189413,-0.04741930806442447,-0.015613135233845398,0.009452186550783078,-0.08134192702238977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
comm11_4_3,0.09546241373633561,0.03791976697257031,-0.025131179970567633,0.016811090302856074,-0.012326579942651418,-0.023039439354577786,-0.03434915495631487,-0.03824814636260271,0.0108653567634199,-0.08008492266030416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
comm11_4_4,0.09561918335602333,0.0210365760601733,-0.023916962242320827,0.014915435780649603,-0.011357919897722158,-0.03125820009118837,-0.03286320923787095,-0.027475305306522743,0.009719367404670817,-0.06653976104181748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053181834532889495
comm11_5_1,0.08954228438113047,0.03236219036028437,-0.02319564968995426,0.010308481932658216,-0.016695397525377895,-0.015363048232443954,-0.03318429808415796,-0.018330765432961613,0.010024912801125774,-0.08758950556587915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
comm11_5_2,0.10594203843532694,0.05778058903048868,-0.03730818367522695,0.027543406300246716,-0.01669615719143463,-0.0308161539632989,-0.03790759344301793,-0.04260868692365677,0.008064994444341765,-0.08611504848722527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
comm11_5_3,0.0767306101905263,0.0418726307105111,-0.029221999045947317,0.014986857624481554,-0.0078830655388858,-0.025845808268565192,-0.05115540993926317,-6.590433580719704e-05,0.005237055937557116,-0.07677576280806375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
comm11_5_4,0.09232497643355443,0.04587123894173165,-0.02700995169418013,0.021812263401630137,-0.0037121415154441535,-0.03738390092940435,-0.05658364241861778,-0.028683129333607532,0.0084875880635303,-0.06724409619913153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02826352230444504
comm11_6_1,0.10719186831103715,0.04437074282247088,-0.05035542072809261,0.022389716293824757,-0.011093015972038975,-0.0327798011785616,-0.051390807303073605,-0.06315545715067698,0.008470456511106183,-0.06720698608652405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
comm11_6_2,0.10229564032962787,0.03458713885720657,-0.03894132969981949,0.013788121707089573,-0.020214639369236377,-0.02851600025173115,-0.03397582974608826,-0.06812944612101368,0.012179207931394164,-0.08298332755170439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
comm11_6_3,0.10374599615840809,0.04321893935942132,-0.04851134757956732,0.02312327597776185,-0.010708508893199587,-0.03226116596032744,-0.05128195490850055,-0.08470578190749108,0.012610984566095084,-0.07226973545130179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
comm11_6_4,0.1183007709244671,0.03045929961392413,-0.04406094718238582,0.021646381208430168,-0.009783574801100337,-0.0391726233696808,-0.05268459694864957,-0.07850974813103677,0.01038434508702029,-0.07353122434376373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19174196501252805
comm11_7_1,0.14222395729921433,0.1434178950750957,-0.0808108064516083,0.048599985173862915,-0.03722761536745921,-0.05647367450206176,-0.059835203748358344,-0.12971453854247283,0.011534140987888625,-0.012573884021004907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
comm11_7_2,0.14391303396581306,0.12615124640419428,-0.06425100743446661,0.044109412318338516,-0.023710002303123482,-0.040548062596632094,-0.06433197973053095,-0.17012984860040573,0.012167736713005146,0.01319345595881991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
comm11_7_3,0.15424697947728894,0.12377810515301382,-0.06783054557345483,0.05106736882063357,-0.03284708910500225,-0.040529015708876674,-0.07020474578861308,-0.14976880020907402,0.011818378070450344,-0.004707810655236246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_7_4,0.144094054651973,0.1269506316874986,-0.07413420044371616,0.03432918327172166,-0.015661841459248375,-0.04327116827925909,-0.06886645003343403,-0.14199313292684765,0.01203684138539045,0.0015389066270512038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_8_1,0.1923332950035515,0.12224819566730569,-0.07860349630855996,0.07278360293449268,-0.017545035735744504,-0.05279148624319098,-0.05263056757819395,-0.14075878219921953,0.024837246751007833,0.08391691491331743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
comm11_8_2,0.21969539739191535,0.1437931027182418,-0.07177491571106341,0.08848158047575018,-0.03472458503330531,-0.07679313094557629,-0.04774370630474195,-0.16442251689732082,0.025375609657038816,0.10574816358154236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
comm11_8_3,0.18287236466841852,0.11863341017423763,-0.08143787021870195,0.07135527450105421,-0.016848907174299592,-0.06319395055913407,-0.04890395409225121,-0.11325529712859703,0.02407354648994364,0.11738571768383617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
comm11_8_4,0.22385781155656218,0.12467556646174711,-0.08470315422862769,0.08537484930099352,-0.04378556360531113,-0.05499147214319394,-0.0410790530997126,-0.1739145357696258,0.023827538031922744,0.12547230775427562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6395779816459941
comm11_9_1,0.2197961451761101,0.12431803878558718,-0.07070181476843097,0.0840898691409308,-0.011540247496703397,-0.0504096198146758,-0.04525493670092976,-0.12837337331765372,0.027333227755582844,0.15418776173306545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
comm11_9_2,0.23169841810251057,0.10362196848444313,-0.06656854848336914,0.10166246598505453,-0.03057884137105683,-0.04574891339663578,-0.04072380278583453,-0.1460982867929599,0.03482736906117719,0.17719521239885822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
comm11_9_3,0.24437186728839005,0.10064666714357291,-0.06522291616091262,0.08899961943859636,-0.03771510504672062,-0.04755628140238316,-0.02693008403253297,-0.1580844434690864,0.03723767680480429,0.18751403131724703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_9_4,0.22805558924927669,0.14556840904057025,-0.0644402097991627,0.07713805464946706,-0.029954926300307983,-0.054735978048132815,-0.03448126173213772,-0.14038572223452117,0.033371813161217664,0.1586813502839726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7409024335149471
