Experiments,BV_OD<--AC_OD,BV_OD<--BA_OD,BV_OD<--BC_OD,BV_OD<--BL_OD,BV_OD<--BT_OD,BV_OD<--BV_OD,BV_OD<--CC_OD,BV_OD<--DF_OD,BV_OD<--wt_OD,BV_OD<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
DF_pH6_0,-0.005204311778930865,-0.0032448961464283253,-0.0016949246058483483,-0.0051346575254169495,-0.003555378606542945,-0.01901124790351352,0.001076546942653215,-0.016202924795772716,-0.0006146042559133925,0.006579556953485893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
DF_pH6_1,-0.004477250891859118,-0.0030433445946191962,-0.006625169727384396,-0.004046648062522645,-0.003868705178408518,-0.021348365235101915,0.0016283227843434914,-0.01886798811995465,-0.00026291562649218974,0.013905223368707557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
DF_pH6_2,-0.0007293176327062698,-0.005080685282692961,-0.004396906989910032,-0.004551759520545603,-0.003787204274988693,-0.020535647073031772,7.5677606965537e-05,-0.020963413844937856,-0.0015844246340186705,0.014546840362574743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
DF_pH7_0,-0.004019753523170949,-0.022941721903727105,-0.004997109939627672,0.0020361885991271415,-0.004947517573347558,-0.018949927672662813,0.008677850277770472,-0.017427750372368357,-0.0007479683641830221,0.01631086981733856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
DF_pH7_1,0.0022295641976044227,-0.011207088138503223,-0.005696031946041014,-0.0073475592073215116,-0.004597148460781445,-0.012582362676444261,0.002790863514351456,-0.017991444598073544,-0.002233945743950165,0.009628312362196006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
DF_pH7_2,0.00017212039953016736,-0.016304207955608552,-0.004099505470417763,0.0019072030233624187,-0.004383421916028729,-0.02079663247355948,0.003560741280569978,-0.018677633184453712,-0.0023548335023224356,0.013969328044306326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
DF_pH8_0,-0.000872273080293899,-0.007445205637132345,-0.004148788187328887,-0.006572752967071922,-0.005089100823211283,-0.016673747382491173,0.0006476876091050062,-0.014237344303856725,-0.0011126396343435934,0.008497323123333244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
DF_pH8_1,-0.0033347886723830646,-0.013629677304593118,-0.005903800159044888,-0.0013774389352487482,-0.0035196241319341496,-0.01464580185751876,0.00216156582955433,-0.013924823377443395,-2.523298861215969e-05,0.0071927803139323785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
DF_pH8_2,-0.004480592399916572,-0.008582275852399027,-0.005580952877340757,-0.003784652632134764,-0.0028189330977266246,-0.015331298786660895,0.001882923900595177,-0.01412581346605135,-0.0030839032096707307,0.008898657138013967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
DF_pH9_0,-0.005887429206024693,-0.00483156946528217,-0.0014689816623602225,-0.0026869983416374613,-0.003941525153248854,-0.01322949358140645,-0.0004159083998883548,-0.009413110147351807,4.2446069419383856e-05,-0.005174271700012943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
DF_pH9_1,-0.001916994353675324,-0.006340963816999093,-0.005391208126169183,-0.0038615898702941513,-0.0027581702857075825,-0.01124839708492484,-0.00010283771537892211,-0.009413109991861426,-0.0008114526028056514,-0.005162119071363755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
DF_pH9_2,-0.0005100421546755925,-0.007540467608639079,-0.004741369588705508,-0.004818056183259772,-0.004635056050737267,-0.010052967188150987,0.0009940538620171343,-0.009413110147351807,-0.000782164186239243,-0.005507662037549461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_4_1,0.03122569929646409,0.0073305720289278285,0.008834495673603983,0.006595239579758568,-0.003517120372018088,0.06498555313876789,-0.009568364741280679,-0.08777580833669912,0.0007383374501343639,-0.06585544500095039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
comm11_4_2,0.01820260773210422,0.008986343244981508,0.016142599110329597,0.005663552393164968,-0.010741410264340433,0.04343208890307047,-0.0061607055617091434,-0.058525145682303804,-0.00025774747011778147,-0.06374902380508897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
comm11_4_3,0.055513700514059995,0.03237897787971989,0.006615773809101918,0.007827672923550659,-0.012266924442804378,0.048941173537674805,-0.006284772552468855,-0.06333431179230302,0.0018047674976127298,-0.11820289865743533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
comm11_4_4,0.03722132497548085,0.016832744984523113,0.016900388197163524,0.011726954845387648,-0.008431515809472488,0.04913733698508662,-0.010055697479730714,-0.0789130455761662,0.0023033167919872906,-0.08372864915867863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053181834532889495
comm11_5_1,0.04244819472948816,0.0156673237134743,0.01477178372321245,0.014611411830815291,-0.005686382199637593,0.06327398817986252,-0.02562092868429002,-0.08270695937190045,-0.0010772271940241687,-0.08268804532354293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
comm11_5_2,0.036102368210077944,0.012256975661882242,0.007328770838110991,0.012482670368626714,-0.004265609237000994,0.062025812731083964,-0.021386382642161587,-0.091002868635418,0.0004964529654092111,-0.0610450315439021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
comm11_5_3,0.06356301867646043,0.011367654536000416,0.010487258223330844,0.0200175430552791,-0.006212233053115398,0.04037546661621689,-0.008680236602768952,-0.11622215702643858,0.0005125101886527686,-0.06221566589690908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
comm11_5_4,0.03875415414612253,0.01246718522363707,0.01839702411595246,0.015411954376360646,-0.0014295749103083548,0.03914522367023417,-0.01481125970229345,-0.09341452500337491,0.0006937969314015412,-0.062220820131023286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02826352230444504
comm11_6_1,0.02905615953546341,0.026023444045011116,0.016211469112692965,-0.004128843050490582,-0.009265855952044542,0.08316936693154275,-0.016488685511336053,-0.16652565566377475,0.003042464943035789,-0.027551074033076682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
comm11_6_2,0.048974387178440444,0.022933540777505736,0.014167516078880943,0.017806276904985957,0.008517895489526184,0.0999127264837127,-0.009360885154860827,-0.15787054721589971,0.008810978362174786,0.004475993485108991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
comm11_6_3,0.05476658204914595,0.04574425095955477,0.005708493809013263,0.008544120398431042,-0.004556281656107825,0.12329821097178625,-0.00784772934878002,-0.1826952295290792,0.006227484375805308,-0.007278400126682677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
comm11_6_4,0.07389696043470631,0.039443279397268986,0.01927439955751533,0.0070383198759721025,0.011189884346423914,0.07079717860496401,-0.006867448563242089,-0.18404478107295605,0.00555715320145954,0.004616488645096189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19174196501252805
comm11_7_1,0.0629624313318535,0.05721550473943353,0.023817043683451153,0.01837264214399392,0.0020455858844291974,0.13571440988139288,-0.012581316180446223,-0.22067509808820548,-0.001989789722973237,0.05089194047953123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
comm11_7_2,0.0984509796236196,0.08245789283036213,0.03411066087165283,0.028846279529490235,0.006649513250297834,0.14406690756101967,0.0026354556164258844,-0.33518170068647896,-0.0001685117642678641,0.05503648806363345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
comm11_7_3,0.06103773137433049,0.1009736269372313,0.02647324452014721,0.025228762541816604,0.026056903108913926,0.11060359289505234,-0.01396025155245772,-0.26934911858452415,-0.005880019480119581,0.05547322164431377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_7_4,0.07179044336202028,0.11587725430767495,0.02615464788861573,0.02731276100946833,0.02299645086345465,0.09223399039033961,-0.015489324040751422,-0.25987443068712635,-0.008269299474423342,0.043925199785431766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_8_1,0.06700614315639856,0.0643502208707935,0.02296436653674944,0.03248916031387838,0.0015554297687080919,0.13484949386111741,-0.020358343702821954,-0.20777149026039177,-0.004878049622411314,0.05501335296253471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
comm11_8_2,0.08489152095847477,0.037627902008674066,0.027239356676683476,0.027862005583213077,0.010810801426515632,0.1135433553183532,0.007289503292464043,-0.22789908709753634,0.0007947413562594533,0.06846805417728004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
comm11_8_3,0.08989173392097101,0.07288489118906791,0.03019767555489165,0.023308875310720633,-0.010401697819850036,0.12852158175295458,0.0026123763252373605,-0.24840343090098194,0.0003366749320665144,0.062165653621575424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
comm11_8_4,0.11955051443458578,0.039811657199474146,0.030854007186894506,0.029451685405093356,-0.007687740089452784,0.09988632134121393,0.016778946412605765,-0.24122150853944369,0.004974403966461183,0.05776617212666443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6395779816459941
comm11_9_1,0.0783841023745987,0.04156103929950166,0.014900280757928671,0.030940484818395068,-0.007748920607340079,0.16505863740189888,0.009923311622367929,-0.21981938509999416,0.01860278324750454,0.037328815257338735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
comm11_9_2,0.0854229720718349,0.019184637436562256,0.03072981595466642,0.03747995190909537,-0.027625997657482713,0.16049988951776986,0.029951945795151213,-0.24402305977742958,0.012521620720786893,0.0675207674636951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
comm11_9_3,0.0774779205939368,0.023637776491434698,0.030297199435856025,0.04117361209112342,-0.0051550305982970696,0.09691794961306227,0.01310176276034959,-0.21266123988463181,0.019968368341012482,0.08299603743984807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_9_4,0.05666205616242697,0.04072995538499368,0.060436822561061254,0.03267341380695934,-0.0031980725483078012,0.13656648458184104,0.022610757717579276,-0.25035190840454213,0.01138218709713091,0.06407583474667501,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7409024335149471
