Experiments,wt_OD<--AC_OD,wt_OD<--BA_OD,wt_OD<--BC_OD,wt_OD<--BL_OD,wt_OD<--BT_OD,wt_OD<--BV_OD,wt_OD<--CC_OD,wt_OD<--DF_OD,wt_OD<--wt_OD,wt_OD<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
DF_pH5_0,0.00140391190252874,-0.013963895417830868,0.006565466828887229,-0.004132922353303951,-0.00024295458165199838,0.0038761934382921972,0.006832556395750978,-0.004644686054924261,-0.05669801442964892,-0.04075039303335159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
DF_pH5_1,0.002276862387585899,-0.016397035750762925,0.004762957051963261,-0.0030847490335936135,-0.0003868673239713126,0.003979366737539355,0.005875213899366236,-0.0035597417519792267,-0.056471197849706486,-0.03874954653984826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
DF_pH5_2,0.0033907145650490474,-0.015557328875622023,0.003298910605194776,-0.0031827435237557983,-0.00029502788801556175,0.0037985433832458827,0.006447260204864585,-0.004592565861733067,-0.05598257260640031,-0.03907992807257434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
DF_pH6_0,0.0018286231986206507,-0.018447533081407133,0.005751851852983236,-0.0040355964741953035,-0.00029792944212322654,0.005346564525819344,0.006431462582119781,-0.005745539500013644,-0.06927768590941054,-0.023308955873970104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
DF_pH6_1,0.001304613853926243,-0.019000439605797115,0.005851640754338839,-0.0047929530331622,-0.0004451193178639467,0.003948652074145882,0.008113900265534933,-0.006175407401245573,-0.07195535954249944,-0.01860426517122466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
DF_pH6_2,0.0044528476375600545,-0.020045513489648052,0.005905499400004095,-0.005444089756144777,-0.0008546752389520418,0.004581571597524959,0.007279032260260504,-0.005635066790425259,-0.0715110730153063,-0.020483269728720187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
DF_pH7_0,0.003413174468214096,-0.020093963653173133,0.006421645427851575,-0.005172528349187062,-0.0011654963976015225,0.003248873676942742,0.00946527026431716,-0.0065443741821724416,-0.10310399038474198,0.011776650930228436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
DF_pH7_1,0.0032422290758594213,-0.020022487460595113,0.004728204524954374,-0.0044129605267358854,-0.000543639177213544,0.005161699696403482,0.008645344060724196,-0.006553673284209293,-0.10466633063903,0.012666875686010591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
DF_pH7_2,0.005106370115409727,-0.022093970399430913,0.00615805363687484,-0.0039039956648712552,-0.0010036969249663135,0.0060735859155007016,0.007822977949500733,-0.006315212942983795,-0.1062628783666245,0.012664028482268682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
DF_pH8_0,0.002883045026708556,-0.02007235122277685,0.006613516394534834,-0.004889986539340538,-4.192861687877929e-05,0.004501450891485031,0.009151483291517134,-0.006036959795848183,-0.11500444704909682,0.021141440495848658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
DF_pH8_1,0.004454414760288983,-0.01989817757078487,0.005729979357641675,-0.004477829723821384,-0.0007833808559276504,0.0038135144454629513,0.008501078936716786,-0.005670938874068467,-0.11627881977180744,0.022855422172452438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
DF_pH8_2,0.0060680096576233265,-0.02244772610254586,0.004823999336880187,-0.0048203409090638175,-0.000797463725118536,0.003992274484556651,0.009810236846299274,-0.005644991883765096,-0.11596300124312223,0.023224266414409098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
DF_pH9_0,0.00462288008476405,-0.02020411476654851,0.006388436633202691,-0.004908523809002794,-0.0013708042450573134,0.006117262567757911,0.009325414196709575,-0.004713837135097258,-0.12299924633587184,0.025987795698254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
DF_pH9_1,0.005307357488200068,-0.019824590868033145,0.00554901756670164,-0.005448155827901286,-0.0016848927007421207,0.006505762026037859,0.007889706790447237,-0.004922843977161077,-0.12185468454075894,0.026728585999378055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
DF_pH9_2,0.004110877251495486,-0.01914634101619215,0.0063448800871391655,-0.005078766137847433,-0.0014144083335185839,0.005110074162645184,0.008188007459368393,-0.005090680459271308,-0.12195647286494138,0.027178092727275647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_4_1,-0.002470732321557792,0.0140748735582051,-0.0014237858857149657,0.0010375088566671234,0.00044477183533751433,-0.001815667204234912,-0.003376706496852896,-0.004901345713954908,-0.05763818372688862,-0.04568547002485265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
comm11_4_2,0.0009370074647924173,0.013228695047614364,-0.0005496467556804418,-0.0006425035761102401,-0.0005125383692591094,-0.000626041729246145,-0.005609813944801041,-0.004344484903242278,-0.05765341786019829,-0.045981992530110094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
comm11_4_3,-0.00041093938902992343,0.014300027862191199,-0.002077027671039104,0.0009179638050820504,0.00013793584607217537,-0.0005907859604643745,-0.004525909075594466,-0.0048273821179147655,-0.06002336839254459,-0.04465525209539287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
comm11_4_4,-0.0012483178062931354,0.013124856667431153,-0.0017499017715454106,0.00032429758945237073,0.0002547653699698643,-0.001025049730163555,-0.003983965869588047,-0.0049151489701445995,-0.059712952773856076,-0.042823320140090326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053181834532889495
comm11_5_1,-0.0008268798758154332,0.01509482404945985,-0.0013382129597923037,0.0007955456832828725,-0.00023871961171212472,-0.0015232985223764962,-0.005364895527777464,-0.004525807357352712,-0.062125331799945116,-0.041701962112084684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
comm11_5_2,-0.0006712917270867725,0.013606972584257953,-0.001905261794834034,0.0006549292025358776,0.0003711799758931852,-0.0015540970388152023,-0.005235382855019491,-0.003996775148679383,-0.060547003745627805,-0.042478006576471355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
comm11_5_3,-0.001071676373805689,0.015395814667901265,-0.001445637698406758,0.00013276533102211604,0.0005596790640898348,-0.001750714186093082,-0.005446760385580685,-0.006293201154988746,-0.06064583153504392,-0.04118917485294135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
comm11_5_4,-0.0011298059931267874,0.015810914081723797,-0.0030213144599743535,0.00010292668705401163,-0.0001848192351019906,-0.001076367202660312,-0.00459803091119165,-0.00316902637967597,-0.05808322465776102,-0.046405989338198436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02826352230444504
comm11_6_1,-0.00029651341392942143,0.01813997062975945,-0.0025825745758155127,0.0012521521325992507,0.0005645129343737718,-0.0006649079339821701,-0.006340548541882765,-0.006501172987906184,-0.07971061176417962,-0.025615043602883823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
comm11_6_2,-0.0015453585662433635,0.01861313433102939,-0.0031758991604589897,0.0023926247368850134,-0.0006150564227415175,-0.0014685909514841832,-0.006165061905656173,-0.008681556148778486,-0.08848257637380257,-0.012626396662596129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
comm11_6_3,0.00011846254660707334,0.02051441310054582,-0.0026293594114806334,0.0025756188676409088,-0.00015778385426687324,-0.0016062871897188232,-0.007500943301812459,-0.011173024362196096,-0.08661622513733479,-0.01527960838183113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
comm11_6_4,-0.00023111230815234281,0.017654821496942766,-0.002189700407502444,0.0020509551141573022,0.0007229455495658118,-0.0013884785791616078,-0.006479238566497098,-0.005295134902648305,-0.08857752934746119,-0.018022265276750143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19174196501252805
comm11_7_1,-0.0017378002939664795,0.020314235491678115,-0.0011098432962013335,0.001747839002181655,-0.00035280944981976823,-0.0024360507277204958,-0.007085262924108815,-0.0070536090777782,-0.11492188848879027,0.010880452598566594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
comm11_7_2,-0.00235822160485322,0.02000830025169189,-0.0028367842669072356,0.0021345269777204674,0.00039010491546081295,-0.002141524300222165,-0.0074280410069648365,-0.00955676583654207,-0.11188043598247616,0.011914103693612246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
comm11_7_3,0.00017328751313945478,0.018009255985202994,-0.0029081238368931033,0.00216401395590409,0.00023672594324402138,-0.002924559156855812,-0.0057963681123826835,-0.00859047174615705,-0.11369971719287013,0.011581219523821185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_7_4,-0.0013496619965071256,0.02130805146758971,-0.00307969732614963,0.003362011867372888,0.00013751010369995152,-0.0024196981671063805,-0.007748761395721331,-0.00745827581085589,-0.11612821029418191,0.011621994428012681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_8_1,-0.0019057622750330227,0.01884618095081785,-0.00339359240282489,0.0024378058946003082,0.0004027457049359435,-0.0017995555261554926,-0.007199984047075977,-0.0059735953459597166,-0.12341433039866388,0.02024535032151186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
comm11_8_2,-0.001550782541946873,0.02003518488541569,-0.001810962502723155,0.003713612652019313,0.0005692201707026236,-0.004275481942231242,-0.007371381392459505,-0.007013209878426533,-0.12551594281974052,0.02146500624554313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
comm11_8_3,-0.0009086183782504957,0.01992079511446797,-0.002346075703592403,0.0013803216260250474,-9.274954057258554e-06,-0.0029985010559144248,-0.006159915813933249,-0.007069981561811723,-0.12718117798881035,0.023617691592029904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
comm11_8_4,-0.004075862423557302,0.021355591558891794,-0.002739884152036647,0.0032735903447736856,0.0018429021687125383,-0.003059045272352905,-0.007702893124812325,-0.0064554697582903135,-0.12508995609924844,0.020896289426752406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6395779816459941
comm11_9_1,-0.00344260680327273,0.019162796714707556,-0.0024465905129909533,0.003270027922547382,0.0013066687062382668,-0.0034677416734073476,-0.007112578555698627,-0.007205992950045545,-0.12676472792806837,0.02494600795614331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
comm11_9_2,-0.004206965424768302,0.02016295100197844,-0.0035810829277919676,0.005230083973349437,0.0006279397561498288,-0.0025839674780550226,-0.006602598032711638,-0.006605992024035559,-0.13034077273276842,0.026145666764806147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
comm11_9_3,-0.003928416653576755,0.02066300364737601,-0.002896804228506011,0.0020003426739055178,0.0006522692140677686,-0.0033699288656530184,-0.007029292943037077,-0.006429724453988931,-0.129213663979393,0.027797478464958458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_9_4,-0.002028517391046753,0.018831704736727736,-0.003247109985221987,0.004764639456634938,0.0005191765822794117,-0.0031541182197954354,-0.007232122933087142,-0.007531045132681081,-0.12997423005168854,0.027296885658541457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7409024335149471
