Experiments,BL_OD<--AC_OD,BL_OD<--BA_OD,BL_OD<--BC_OD,BL_OD<--BL_OD,BL_OD<--BT_OD,BL_OD<--BV_OD,BL_OD<--CC_OD,BL_OD<--DF_OD,BL_OD<--wt_OD,BL_OD<--pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD,pH
DF_pH5_2,-0.05823268534372682,0.04460545624889758,-0.007446316608997142,-0.09944095000948593,0.02057352857988166,-0.01775364259419882,-0.015571148709353545,-0.003334774834954221,0.028226863436562867,-0.02278623349073788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
DF_pH6_0,-0.0620181360480416,0.05005856191779931,-0.009326478591512725,-0.10567368813102013,0.01835292362527031,-0.03213076281887682,-0.029851541662912644,-0.012633918322946715,0.02292390942006656,0.029139229310676452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
DF_pH6_1,-0.07416250141418498,0.06087028977461159,-0.008940001969509153,-0.12589286705438538,0.0228889122945459,-0.04049367639074183,-0.03165331919191649,-0.013158306735365284,0.030275041155679066,0.04910651301114779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
DF_pH6_2,-0.06585471136333503,0.05211162379983326,-0.011123316366954345,-0.12363505609131056,0.029021994828691958,-0.03591117737531339,-0.029438234865260513,-0.010397826570855537,0.034132936467295094,0.02993385101709028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
DF_pH7_0,-0.07205025420443195,0.08103288514377631,-0.010509356098330539,-0.14900363427384394,0.026666008677009655,-0.0427078640266605,-0.03107115070619013,-0.007278592298212262,0.03510884946212172,0.03865320077125469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
DF_pH7_1,-0.09688441304692431,0.07666725276442976,-0.018879841928896694,-0.11107586764042146,0.029333829733583595,-0.047806498821338875,-0.039000448837228446,-0.009146095810701018,0.034121450327498755,0.05151072719012913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
DF_pH7_2,-0.09448814630953839,0.08737107866079263,-0.017285817911767434,-0.1381399557925761,0.030945733299721848,-0.04079330209116249,-0.0391690797690788,-0.007438477998518427,0.031504969900554944,0.05633309353871839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
DF_pH8_0,-0.07224266532363129,0.07667033197358251,-0.011233701321255903,-0.13407852325386,0.021303674276999158,-0.023446837979490334,-0.021796077446931083,-0.004924602069608546,0.029451739796153877,0.009136744827922922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
DF_pH8_1,-0.07014643298785969,0.09476481869776288,-0.011027768046554665,-0.1486832604937903,0.030343272877938077,-0.03743693337694781,-0.03506609178229195,-0.0036270883711783807,0.034294778939498505,0.015424788023304681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
DF_pH8_2,-0.12307278802577891,0.07923471915981045,-0.011770551892645332,-0.10325520947697046,0.03911235017701983,-0.03534936488889482,-0.026656732097996957,-0.003199778272081978,0.036579284978949494,0.017218153818469976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
DF_pH9_0,-0.07736080759609847,0.07361817663656953,-0.012289059352453635,-0.11417590920529931,0.029021175216235543,-0.029977368789765497,-0.03098159228734996,-0.0026212834194302573,0.0254820680456317,0.00812468366494969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
DF_pH9_1,-0.08859886512929653,0.081471005331158,-0.01754819147369784,-0.10631582220692345,0.024879368627848824,-0.02657031895633301,-0.026313601357700386,-0.001985943953952065,0.029930721560250166,-0.00010825692392561574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
DF_pH9_2,-0.07585601590533296,0.06902859123585663,-0.01529706484759631,-0.11526249416010537,0.026457238191657743,-0.025061024875663543,-0.021795548905173073,-0.0024104520646126416,0.03060987652400913,-0.0015730217131583587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_4_1,0.12174941735180171,-0.11907262922669556,0.017654903776052853,0.28988253541736186,-0.05380670520112564,0.04950973504789822,0.05001465287019055,-0.004214089637946175,0.05802081679439413,-0.3985737186500236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0016139570379183382
comm11_4_2,0.1204743386691679,-0.09486355544837273,0.01787963000450121,0.26732836640075497,-0.05354859396207915,0.05417647174195103,0.036175533708023,-0.02396242280814634,0.0578780591998087,-0.3697152310897312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0004845233155374915
comm11_4_3,0.11768434608314671,-0.10075881268059753,0.01477560352372086,0.24274600511902694,-0.06474759467310555,0.06199506995835057,0.0457179805705243,-0.007478404509956431,0.06324632580432554,-0.3609223321424392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.001874459798070219
comm11_4_4,0.08868788161436499,-0.041295112231341406,0.009110481567761817,0.23799894936342272,-0.040531801193466645,0.031177219991855656,0.02876817387245272,-0.011249619279380724,0.06234445908390309,-0.35167315460539056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0053181834532889495
comm11_5_1,0.13265878169513914,-0.07122459780100895,0.0004523019091752611,0.2497277321958024,-0.08237967202196952,0.057408187347666714,0.02745809377454546,0.00833376546997739,0.06073639122526283,-0.34797861304943994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05114127579932972
comm11_5_2,0.15008139634059497,-0.07713358151038055,0.0026370610547778377,0.21650019240160678,-0.04757981974672042,0.04898375229586077,0.02510228688059295,-0.0032240704803363184,0.056347940726529634,-0.35098253163711535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02446646428818786
comm11_5_3,0.07376189766856642,-0.0337261984270552,-0.013925285630899923,0.2588187135383486,-0.0754107545453893,0.03731590755648262,0.027013546626447983,0.005594290175434687,0.05908108348836715,-0.3104984822849055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.039343210450552515
comm11_5_4,0.1079253235503869,-0.06145717169522593,0.0075864552151735645,0.2762884572290046,-0.05554863676833719,0.03823124764892071,0.0401917594132702,-0.0024712931052984096,0.05512402063235639,-0.383276425316201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02826352230444504
comm11_6_1,0.35303051080230774,-0.10438422636493389,0.03024905929584867,0.44474002237917615,-0.13025907789073563,0.15471073302156899,0.09601092241016099,0.09107500197608835,0.11199741523753362,0.16628780465937507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16172687662413934
comm11_6_2,0.48090065867316156,-0.15895342280602323,0.0643659668253816,0.5531302966331334,-0.11681413928775682,0.1382076368638841,0.151580170692633,0.1275604037106361,0.1315611425532109,0.2993831929706198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20214567479932488
comm11_6_3,0.4146531717284867,-0.08299043675844114,0.05015350827866274,0.5087249723890716,-0.1181822834670058,0.2219157918255129,0.12981872793853935,0.15562876009868215,0.13172733048382015,0.24295901668581948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19208393008372077
comm11_6_4,0.4852524779141759,-0.11316591967666603,0.05067478083398034,0.5004066789178584,-0.10638436024725113,0.17186215173939007,0.1308315003448692,0.13679532980343895,0.13996637100272855,0.25481261550813267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19174196501252805
comm11_7_1,0.5236355181836078,-0.528510276760663,0.09968678854162928,0.6080548280335802,-0.12176771320726558,0.20293268711346651,0.17225625593539162,0.07595235283365068,0.15225488814403834,0.3613109451074802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4761566893788473
comm11_7_2,0.48480753723936865,-0.3678111174054768,0.08697871438308578,0.6104167656596428,-0.2222217928456223,0.14961179072644726,0.14012887966657137,0.11043609977416369,0.15765999664916946,0.3764561431433844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48226683949395216
comm11_7_3,0.5508507025326884,-0.5552526702015134,0.05941872572161906,0.6108456360281486,-0.2220333280564164,0.22072068033982878,0.2302504920858242,0.16269808523640356,0.1520487929111266,0.32063773349899316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_7_4,0.4669794692556657,-0.5289290156409792,0.08383181344069869,0.6289839263442579,-0.2228480970612525,0.2006299964484313,0.22805764654124888,0.14128657838977549,0.16278654205612844,0.3694059903227278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4811025384560845
comm11_8_1,0.4820555865869899,-0.3671554199496851,0.08533689184640733,0.4643079129250154,-0.19513456172431287,0.1770685851901932,0.22680489076139485,-0.07556825781443521,0.1431652328570414,0.1574490261154816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6161936979692529
comm11_8_2,0.45863899916450934,-0.4963104570466699,0.09868093108839324,0.5216414243436376,-0.12622520017073208,0.14383196624724762,0.18928258569668166,-0.07150909621430482,0.13300251812107217,0.1655344977679298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6417698578516113
comm11_8_3,0.426340270706088,-0.4225858226774827,0.09992355726132897,0.49593881115114874,-0.21562085328502179,0.18193542596803083,0.2356869050374498,-0.06953238372083591,0.12417803285198045,0.15294722440045166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6440713470669853
comm11_8_4,0.4368969438362705,-0.4819253958688806,0.12497101336758092,0.5919529457839774,-0.23768557103512739,0.16759273145145367,0.22598438181023559,-0.08838318970216355,0.13956430127196337,0.14460665350536936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6395779816459941
comm11_9_1,0.4704835022042464,-0.4345854179395121,0.08157941077147488,0.42081181009178575,-0.13990339412677874,0.11011928159581579,0.18869135516452723,-0.10023307412700808,0.10499124223852288,0.034844807361293084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7292859280132171
comm11_9_2,0.4981646915966564,-0.518205015812393,0.0977461116825757,0.4766793619942568,-0.19498004847003714,0.20172267987068912,0.1503014812310753,-0.13169630455379575,0.10761578421148921,0.011180427212916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7412574926289346
comm11_9_3,0.33619569414295253,-0.3666243412519764,0.0546990436113075,0.48020433436593285,-0.18231200855225324,0.20954172908490443,0.13037447988663028,-0.09311811003145637,0.10439541193373172,0.008387492944526936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.747526246417331
comm11_9_4,0.35909314108445584,-0.3951566276561631,0.09512546310160797,0.4997859599874559,-0.21198040868925014,0.1564060610127838,0.1827449145811893,-0.07491509193311567,0.11894797214266406,-0.030387997289957547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7409024335149471
