Experiments,Time,pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD
8comm11wtaTc_2,9,6.409523443,0.616347085019294,0.0030213092402906,0.318244573310616,0.0060426184805813,0.466288726084858,0.0070497215606781,0.0060426184805813,0.003524860780339,4.60246107604276,0.0,0.0,0.0
8comm11wtaTc_2,12,7.230092592,0.116487428175418,0.0034030035197313,0.287946451669573,0.0083766240485694,0.351818210039915,0.0026176950151779,0.0034030035197313,0.0010470780060711,3.27787769800581,0.0,0.0,0.0
8comm11wtaTc_2,24,7.823548957,0.402988650277323,0.0,0.229209820546943,0.0053470409147809,0.229031585849783,0.0024952857602311,0.0,0.0001782346971593,2.83268404195378,0.0,0.0,0.0
8comm11wtaTc_3,0,7.65,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
8comm11wtaTc_3,3,7.458283395,0.0106030189863435,0.0038379025778789,0.0207506935990403,0.0046184929327017,0.0193196112818651,0.0083262971181102,0.0062447228385826,0.0191895128893946,0.435829614776083,0.0,0.0,0.0
8comm11wtaTc_3,6,6.711406302,0.181936842350314,0.0079887282051837,0.121634829446669,0.0048963172870481,0.144570210422841,0.002061607278757,0.0087618309347176,0.008504130024873,2.9697452850496,0.0,0.0,0.0
8comm11wtaTc_3,9,6.308103915,0.39426541424238,0.0020184236224012,0.382154872507972,0.0060552708672037,0.505278713474449,0.0047096551189362,0.00538246299307,0.0023548275594681,4.66861383861412,0.0,0.0,0.0
8comm11wtaTc_3,12,7.243787062,0.121512489862186,0.0028621785620643,0.272427359498305,0.0072855454307092,0.364797667637654,0.0026019805109675,0.0018213863576773,0.0005203961021935,3.29488792103824,0.0,0.0,0.0
8comm11wtaTc_3,24,7.819865606,0.270036697513754,0.0003091433285789,0.235876359705774,0.0071102965573169,0.27730156573536,0.0013911449786054,0.0004637149928684,0.0004637149928684,3.00008143219487,0.0,0.0,0.0
8comm11wtaTc_4,0,7.65,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0
8comm11wtaTc_4,3,7.51132251,0.0107012814797951,0.0022472691107569,0.0084540123690381,0.0040664869623221,0.0125740057387592,0.0035849292957313,0.0046015510363118,0.0150353004791121,0.408788952528173,0.0,0.0,0.0
8comm11wtaTc_4,6,6.717423261,0.0877684719508658,0.0062113072457535,0.069404607050377,0.002430511530947,0.115044212464827,0.0067514209192973,0.0059412504089816,0.0089118756134725,2.95685230581548,0.0,0.0,0.0
8comm11wtaTc_4,9,6.348470192,0.211550474804519,0.0014489758548254,0.266611557287887,0.0065203913467146,0.354274596504829,0.0032601956733573,0.0025357077459445,0.0025357077459445,4.89029351003598,0.0,0.0,0.0
8comm11wtaTc_4,12,7.268748306,0.106843953249173,0.0007914366907346,0.215270779879815,0.0052762446048974,0.314200366221641,0.0029019345326935,0.0015828733814692,0.0002638122302448,3.33907139820933,0.0,0.0,0.0
8comm11wtaTc_4,24,7.828663529,0.244321217440191,0.000911646333732,0.0774899383672248,0.0054698780023923,0.064726889694976,0.0,0.000911646333732,0.0018232926674641,3.41502716616029,0.0,0.0,0.0
5comm11delarcaTc_1,0,5.32,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0
5comm11delarcaTc_1,3,5.384720321,0.0110188569783845,0.0027346799591808,0.0201244396996131,0.0153162111999544,0.0123411198157906,0.0010918685551308,0.0397380051211376,0.0374941651546302,0.0,0.0802673645161774,0.0,0.0
5comm11delarcaTc_1,6,5.414839179,0.123406740266667,0.0,0.0617033701333333,0.0617033701333333,0.0,0.0,0.0,0.0617033701333333,0.0,0.617033701333333,0.0,0.0
5comm11delarcaTc_1,9,5.296629286,0.0488502694224537,0.0034268099445601,0.0379136419398148,0.0483398934732638,0.0266124602077546,0.0032080773949074,0.0276332121061342,0.07480653198125,0.0,0.989108589529861,0.0,0.0
5comm11delarcaTc_1,12,5.331497251,0.0256058228193095,0.0014822473412046,0.0205291256756837,0.0455420495585114,0.0158971027344193,0.0014081349741443,0.0091899335154685,0.0476913082032581,0.0,0.576483047178,0.0,0.0
5comm11delarcaTc_1,24,5.189466751,0.0068947573087565,0.0019206823931536,0.0246733815120503,0.232993548769481,0.0203395340608319,0.0017236893271891,0.0140357559499687,0.104997304159065,0.0,0.695878005519504,0.0,0.0
5comm11delarcaTc_2,0,5.32,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0
5comm11delarcaTc_2,3,5.374906189,0.0093617383570175,0.0022828400020467,0.0183464939614035,0.0136970400122807,0.0149641209308479,0.0018116115612573,0.0231320805711988,0.0237289699295321,0.0,0.107555273674415,0.0,0.0
