Experiments,Time,pH,AC_OD,BA_OD,BC_OD,BL_OD,BT_OD,BV_OD,CC_OD,DF_OD,wt_OD,delarc_OD,parc-_OD,parc+_OD
7comm11delarcaTc_3,12,6.350681491,0.2735253080931180,0.0160358220825111,0.5163534710568580,0.0162649052551184,0.5763732622799700,0.0898006036620621,0.004581663452146,0.0059561624877898,0.0,2.215921528630430,0.0,0.0
7comm11delarcaTc_3,24,6.748530479,0.4035247625000000,0.0807049525,0.32281981,0.161409905,0.4842297150000000,0.0,0.0807049525,0.0807049525,0.0,2.098328765,0.0,0.0
7comm11delarcaTc_4,0,6.72,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0
7comm11delarcaTc_4,3,7.23627496,0.0137582981302752,0.0027446221334052,0.0174177943081489,0.0060522436787911,0.0145324223217485,0.008374616253211,0.0042224955898542,0.0091487404446842,0.0,0.2497606141398810,0.0,0.0
7comm11delarcaTc_4,6,6.753194639,0.1016492271001170,0.0301240110707033,0.1225043116875270,0.0077241054027444,0.1697758367523230,0.005561355889976,0.0142123539410497,0.0163751034538182,0.0,2.0425624327017400,0.0,0.0
7comm11delarcaTc_4,9,5.854878226,0.6775401076837080,0.0440299685198476,0.5185108134903110,0.0211459717233478,0.6387242143833160,0.0283877428614807,0.004634733528405,0.0081107836747087,0.0,3.305723689134880,0.0,0.0
7comm11delarcaTc_4,12,6.203863961,0.2540535644282350,0.0095087226609416,0.4886020567314610,0.0092649092593789,0.5344389762252310,0.0982568008297299,0.0034133876218764,0.003657201023439,0.0,2.2187019542197100,0.0,0.0
7comm11delarcaTc_4,24,6.74880552,0.3114263377875100,0.0102838603755377,0.6158674119237110,0.0067912285498833,0.7796330375266130,0.1074954461895830,0.0019403510142523,0.0071792987527338,0.0,1.9032903098801800,0.0,0.0
8comm11delarcaTc_1,0,7.65,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0
8comm11delarcaTc_1,3,7.523336966,0.0088161790710919,0.0046329920628697,0.0182171047132257,0.0036884014481098,0.0189367928006617,0.0091310426093452,0.0083213935109796,0.0217705646449413,0.0,0.3550761101387750,0.0,0.0
8comm11delarcaTc_1,6,6.844618019,0.1165311968538360,0.0079815888256051,0.1251969218644930,0.0057011348754322,0.1482295067612390,0.0047889532953631,0.0088937704056743,0.0095779065907262,0.0,2.804274222527630,0.0,0.0
8comm11delarcaTc_1,9,6.032331776,0.3074481891817810,0.0010511049202795,0.3939015688747770,0.007620510672027,0.5150414109370000,0.0086716155923066,0.004992748371328,0.0028905385307688,0.0,4.510291212919730,0.0,0.0
8comm11delarcaTc_1,12,6.617498272,0.2398991493473510,0.0032536050996476,0.2349102881945580,0.0082424662524406,0.3244928819381900,0.0028197910863612,0.0032536050996476,0.0021690700664317,0.0,2.935836334915370,0.0,0.0
8comm11delarcaTc_1,24,7.099623492,0.3336176180055810,0.0043963801663178,0.5113328316517370,0.0028745562625924,0.4633108329119580,0.0257019148184735,0.0016909154485837,0.0015218239037254,0.0,2.2911904328310300,0.0,0.0
8comm11delarcaTc_2,0,7.65,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0
8comm11delarcaTc_2,3,7.494276475,0.0123948811821098,0.0026945393874151,0.0150594812429981,0.0048501708973473,0.0120954879168414,0.0058381686727328,0.0036525978362739,0.0109577935088217,0.0,0.4177733623554600,0.0,0.0
8comm11delarcaTc_2,6,6.765956406,0.1481562056157370,0.0067837090483396,0.1373022711383940,0.0037988770670701,0.1511410375970060,0.0013567418096679,0.0073264057722067,0.0138387664586127,0.0,2.8478010584929700,0.0,0.0
8comm11delarcaTc_2,9,6.089675028,0.2024504349679530,0.00311462207643,0.4253189479925020,0.0055371059136534,0.5004159469464260,0.0103820735881001,0.0079595897508767,0.0055371059136534,0.0,4.562575272850410,0.0,0.0
8comm11delarcaTc_2,12,6.557877458,0.2372340333316500,0.0014631173861863,0.249775039498962,0.0085696875476631,0.3321276466643100,0.0041803353891039,0.0022991844640071,0.0014631173861863,0.0,2.8881937203319300,0.0,0.0
8comm11delarcaTc_2,24,7.071247949,0.2933505162162160,0.1955670108108110,0.3911340216216220,0.0977835054054054,0.1955670108108110,0.0,0.0,0.0977835054054054,0.0,2.3468041297297300,0.0,0.0
